"cid","branch_amount_1","branch_amount_2","branch_amount_3","branch_amount_4","promo","days_clients","branches","promos_sent","promos_buys","prod_unit","flagret","buy_frecuency","state","county","mid","date_birth"
55630567425,0,0,851.61,0,11,695,3,3,1,19.46,0,49.64,"CA",940,1525303,01/02/54
55630568956,0,0,165,0,14,350,1,6,0,54.4,0,350,"CT",67,1214002,03/22/82
55630570182,0,0,480.94,37.98,20,493,3,9,6,14.56,1,32.86,"PA",152,628601,01/12/62
55630570496,0,0,64,59.98,10,558,2,8,1,100,0,279,"NY",148,201402,10/22/70
55630572104,0,0,97.98,0,0,249,1,0,0,67.53,0,249,"CO",813,1188003,"NA"
55630572115,0,0,98.52,0,1,65,1,0,0,36.54,0,65,"OH",443,1003103,07/29/55
55630572476,0,480.47,206.38,0,15,573,2,8,4,19.46,1,52.09,"IA",501,1829801,03/31/59
55630573242,0,0,510.87,0,4,208,1,1,0,41.25,0,52,"WI",532,1943603,04/19/68
55630574186,0,629,59,0,13,537,2,8,0,20.54,0,268.5,"IN",460,1298501,03/20/75
55630576292,0,0,705.41,0,14,631,1,9,3,18.82,0,90.14,"MA",17,1258603,12/02/78
55630577596,0,0,308.91,134.96,13,340,2,6,1,33.49,0,113.33,"FL",320,882602,05/13/62
55630578902,0,0,112.99,0,9,306,1,3,0,34.9,0,306,"CO",805,921501,01/08/52
55630579237,0,0,326.96,0,4,445,1,3,1,14.45,1,74.16,"FL",342,581902,01/04/32
55630582545,0,0,91.71,0,3,293,1,2,0,52.81,0,293,"KS",665,1175202,07/31/68
55630585425,0,91.65,2243.99,0,29,579,6,8,6,10.62,1,26.31,"IA",522,618101,05/27/66
55630589443,0,179.98,26.5,0,11,442,2,4,0,26.42,1,110.5,"CA",939,1232202,09/15/84
55630589591,0,0,195.21,0,15,481,1,8,0,48.98,0,240.5,"FL",337,1318103,07/31/30
55630591747,0,0,232.2,0,8,599,1,3,0,25.74,0,599,"RI",29,2060902,10/23/88
55630593165,0,0,191.75,0,13,499,1,6,0,66.86,0,249.5,"MD",216,745701,09/27/49
55630598623,0,0,485.26,164.91,20,695,2,9,4,7.58,1,40.88,"NC",285,305501,02/01/54
55630599602,235.99,184.5,155,19.99,20,623,5,9,4,16.3,0,124.6,"CA",914,389502,06/19/62
55630599837,0,2067.27,127,0,22,697,4,10,8,11.72,1,22.48,"SC",294,1750502,"NA"
55630601895,0,0,1291.85,0,27,675,3,10,5,15.91,1,35.52,"NY",120,395203,01/06/61
55630610624,0,0,491.7,85.44,22,675,4,10,2,18.54,1,112.5,"NY",142,171001,06/30/65
55630613234,0,0,67.99,0,9,460,1,8,0,74.93,0,460,"MD",206,187003,08/05/45
55630613335,0,0,136.99,0,15,355,1,6,0,100,0,118.33,"NY",117,1684103,09/09/58
55630615430,0,0,68,0,0,193,1,0,0,100,0,193,"CT",68,1493002,10/21/47
55630619593,0,167.4,79.2,0,4,138,2,1,0,32.48,0,138,"MD",209,1801602,04/22/49
55630622605,0,807.97,45.98,0,16,672,4,10,2,24.48,0,96,"CT",61,1689001,09/18/78
55630627084,0,0,1546.15,0,23,701,4,9,5,10.83,1,50.07,"VA",227,1074402,07/26/42
55630627974,0,0,1.99,0,10,204,1,4,0,53.28,0,204,"CA",923,1091802,09/12/51
55630633092,0,0,672.04,0,4,153,1,1,0,38.96,0,76.5,"AR",724,1318802,12/28/63
55630634767,0,0,82,0,2,414,1,1,0,45.27,0,414,"CA",900,16303,11/17/58
55630635577,0,0,1016.08,0,21,590,2,10,5,16.05,0,53.63,"NC",283,1514103,06/10/74
55630635973,0,0,226.99,0,4,663,2,1,0,32.55,0,331.5,"VA",201,168002,01/04/35
55630651812,0,0,190.64,0,12,208,1,6,0,23.09,1,69.33,"NY",141,96201,02/15/61
55630654592,0,0,127.48,0,11,315,2,4,0,100,0,157.5,"TX",752,1288001,06/01/79
55630659203,0,0,211.96,27.99,18,656,3,9,2,28.98,0,164,"PA",173,1187701,01/18/60
55630659586,0,0,723.05,0,27,670,3,9,4,13.23,1,67,"CA",925,700801,"NA"
55630662490,0,0,1351.66,104.97,19,564,3,10,2,11.98,1,51.27,"UT",840,1998902,01/22/62
55630668542,0,0,187,0,6,605,1,0,0,111.77,0,605,"CA",945,168903,05/16/77
55630668777,0,0,108.98,0,11,281,1,3,0,37.21,0,281,"NJ",79,1935301,"NA"
55630669521,0,0,73.65,0,0,84,1,0,0,28.34,0,84,"MT",599,112601,07/27/64
55630672037,0,0,117.99,0,3,391,1,1,0,50.01,0,195.5,"MN",551,1837801,04/21/76
55630676202,0,0,251.1,0,15,361,1,8,1,100,0,361,"NY",100,2119902,07/05/69
55630676787,0,0,182.96,0,7,592,1,2,0,39.48,0,592,"MO",631,292701,07/10/68
55630677384,0,0,125.55,0,12,272,1,4,0,100,0,272,"VA",220,27802,12/01/48
55630678464,0,54,100.5,193.67,21,699,3,9,2,18.94,1,99.85,"KY",404,1541202,"NA"
55630680760,0,0,77.98,0,0,58,1,0,0,42.24,1,58,"CA",928,301203,10/26/41
55630682344,0,0,188,99.95,8,205,2,2,0,40.56,0,102.5,"PA",152,1460601,04/13/42
55630683640,0,126,17.99,0,5,621,2,0,0,78.13,0,621,"HI",967,255503,"NA"
55630685675,0,0,853.46,0,17,581,3,9,3,14.82,1,96.83,"IL",600,1971803,05/17/69
55630687947,0,0,49,0,0,180,1,0,0,100,0,180,"AR",726,273203,10/15/53
55630688645,0,0,214,0,19,533,2,9,0,70.79,0,266.5,"VA",235,1576603,08/29/54
55630688681,0,0,268.71,0,7,642,3,1,0,28.96,0,160.5,"ID",835,1456401,03/28/61
55630698307,0,0,132.3,0,16,338,1,6,0,37.03,0,338,"MI",482,1672302,"NA"
55630700895,0,399.9,43.99,162.67,13,691,5,5,1,11.5,1,76.77,"NH",38,159303,02/28/59
55630706417,0,0,73.99,0,0,272,1,0,0,100,0,272,"MD",208,573701,07/31/57
55630707306,0,398.92,150.4,0,14,355,3,5,1,36.88,0,71,"MA",24,797701,04/07/53
55630709571,0,0,359.94,0,7,390,1,2,1,20.95,0,97.5,"NY",147,1235803,10/05/51
55630710896,0,1928.72,271.58,194.95,15,313,6,4,1,20.44,1,44.71,"MI",480,462501,05/27/71
55630713192,0,0,112.5,0,4,221,2,2,1,68,0,110.5,"CT",63,558803,02/26/65
55630715914,0,0,134.96,0,4,637,1,2,0,10.59,1,159.25,"GA",313,373201,"NA"
55630717545,0,475.93,256.97,0,18,664,4,8,4,15.73,0,66.4,"FL",324,130603,12/26/61
55630717567,0,59.99,12,0,16,581,2,7,0,40.62,0,290.5,"VT",50,2043701,"NA"
55630719435,0,0,555.16,162.97,5,219,4,2,1,9.82,1,31.28,"OK",741,780103,07/25/68
55630722765,0,0,53.99,0,1,229,1,0,0,53.36,0,229,"NJ",87,591802,04/12/69
55630723452,0,787.47,52.19,199.95,4,184,4,1,0,29.96,0,46,"MD",217,1244201,09/17/61
55630724860,0,340.9,97,0,4,125,3,1,1,20.2,1,10.41,"OH",458,71101,09/01/55
55630726217,0,0,191,415.21,13,537,3,3,1,17.07,1,76.71,"WY",829,116103,01/13/72
55630735242,0,282.97,58,0,0,640,2,2,1,26.23,0,320,"CT",68,1615103,03/23/79
55630737165,0,0,70,0,2,579,1,0,0,36.98,0,579,"CT",60,1857403,03/26/44
55630737604,0,0,188.95,0,16,636,1,8,0,44.87,0,212,"VA",221,51701,11/10/34
55630737976,0,133.39,261.85,0,15,679,2,9,1,58.79,0,169.75,"AR",724,2168103,"NA"
55630738630,0,148.85,341.93,0,18,677,5,8,2,18.52,1,45.13,"NY",112,586401,11/05/58
55630741553,0,0,73,0,16,504,1,7,1,54.68,0,504,"TX",752,200103,11/08/59
55630742644,0,0,75,24.98,6,342,4,2,1,19.43,1,57,"NJ",76,2168601,12/12/87
55630745751,0,126.99,1134.4,64.98,24,698,3,10,6,12.46,1,27.92,"NY",136,988601,01/08/73
55630746190,0,244.59,69.87,0,10,590,3,9,1,30.41,1,84.28,"FL",329,31703,04/11/57
55630748350,0,0,787.66,0,11,322,1,5,2,35.06,1,26.83,"NM",881,1701401,08/24/60
55630749892,0,0,79.98,0,3,285,1,2,0,53.12,0,142.5,"FL",342,236703,07/02/85
55630758553,0,0,75.59,0,5,180,1,2,0,59.18,0,180,"CT",60,772901,"NA"
55630760082,0,76.48,71.07,0,7,253,2,2,0,44.73,0,253,"CA",934,472903,12/03/88
55630761872,0,0,152.59,0,3,292,2,1,0,96.3,0,146,"NY",113,781903,11/14/57
55630762873,0,0,352.42,0,13,684,2,6,1,25.63,0,228,"NC",272,1336103,10/15/68
55630763197,0,874.28,177.19,0,14,593,3,9,3,24.02,0,148.25,"NJ",74,356701,07/12/39
55630769522,0,206,43.99,0,4,247,2,2,0,45.25,0,123.5,"MD",206,633702,04/17/52
55630771851,0,0,745.18,0,14,341,2,5,2,33.59,0,68.2,"CA",949,401401,03/08/72
55630777284,0,29,122,0,2,137,2,0,0,17.29,1,137,"FL",337,376402,03/09/62
55630779523,0,211.96,268.07,0,14,310,4,6,2,3.98,1,31,"TX",799,1993002,12/30/58
55630787580,0,5,134.97,0,3,691,2,1,1,53.25,0,172.75,"GA",310,2099403,11/22/63
55630791255,0,87.75,256.97,0,18,677,5,9,2,7.24,1,84.62,"NY",117,1423401,01/28/51
55630792425,0,109,119,0,3,382,2,0,0,59.97,0,382,"UT",840,2125601,01/14/71
55630792706,0,0,212.99,0,3,473,1,0,0,93.28,0,473,"NY",103,924402,07/09/69
55630794351,0,0,313.92,0,15,523,2,8,0,42.31,0,174.33,"ID",838,2072602,03/30/60
55630795576,0,341.79,22.24,0,15,375,2,6,2,12.88,1,53.57,"CA",925,1061703,05/06/78
55630796454,0,11.89,694.43,0,1,66,3,0,0,39.07,0,16.5,"CO",800,593101,12/26/61
55630798063,0,204.83,51.65,0,15,572,2,9,2,33.27,0,190.66,"MI",481,506703,07/16/51
55630801097,0,134.94,1579.63,0,21,657,3,9,5,12.94,1,54.75,"MI",481,207602,07/21/40
55630801785,0,340.99,302.57,0,15,694,5,8,4,8.55,1,49.57,"FL",326,302903,02/17/55
55630802256,0,0,82.99,0,8,698,1,5,0,100,0,698,"OH",455,1443801,08/25/65
55630802371,0,90.48,22.5,0,14,699,2,6,1,39.11,1,233,"RI",28,578302,11/13/81
55630810547,0,0,158,0,12,670,1,7,0,153.2,0,670,"NJ",74,1600502,10/25/77
55630811753,0,57.5,25,0,3,217,2,0,0,16.36,1,72.33,"MA",21,399902,06/04/65
55630812620,0,0,1033.68,0,22,698,2,10,3,15.66,1,139.6,"MD",208,1208003,02/20/49
55630817467,0,0,79,0,1,214,1,0,0,52.89,0,107,"AR",719,956502,11/03/71
55630819357,0,0,112.99,0,13,627,2,6,1,61,0,313.5,"NJ",70,945503,04/08/32
55630819922,0,0,2043.13,0,16,321,7,5,3,16.15,1,20.06,"CA",914,2138101,05/14/62
55630826355,0,0,112,0,1,84,1,0,0,51.02,0,84,"KY",420,791502,05/01/49
55630831654,0,195.99,163,0,10,677,2,5,0,66.68,0,338.5,"NJ",78,1619403,06/13/44
55630833612,0,224.42,113.5,326.66,8,188,4,4,2,20.19,0,62.66,"VT",57,998403,12/10/84
55630837245,0,0,223,0,14,685,1,6,0,61.08,0,685,"MA",27,594901,02/24/31
55630839791,0,159.49,283.99,0,18,677,2,7,0,26.4,0,677,"PA",152,622802,04/12/39
55630844917,0,286.99,59.97,0,15,363,2,6,1,37.65,0,90.75,"ME",49,268301,05/29/40
55630848171,0,0,81.98,0,5,677,1,3,0,58.61,0,677,"CA",930,1811003,"NA"
55630848326,0,0,211,0,13,356,1,6,0,45.62,0,356,"FL",334,197402,07/17/61
55630851320,0,0,74.98,0,11,535,1,7,0,100,0,535,"IL",601,1929202,08/26/41
55630851566,0,0,128.49,0,9,299,1,3,0,45.64,0,299,"CT",60,1769503,01/10/61
55630868252,0,153,110.7,0,0,22,2,0,0,38.24,0,22,"FL",331,1359103,12/12/54
55630868771,0,0,326.92,0,3,230,1,2,0,46.81,0,230,"MI",480,440003,10/21/55
55630870905,0,736.62,1037.98,0,14,315,3,5,3,15.35,0,13.12,"TX",764,703702,07/09/32
55630872547,242.98,0,9,0,2,266,2,0,0,18.41,1,66.5,"PA",177,1343302,01/29/78
55630873100,0,207.22,307.97,0,15,397,2,7,3,25.19,1,79.4,"NY",121,1292001,06/05/55
55630873605,10.24,272.5,2037.16,0,17,492,4,10,4,14.1,1,41,"IL",600,1865501,02/17/79
55630874235,18,101.09,343.78,0,3,161,3,1,0,39.22,0,80.5,"TX",761,450802,04/20/62
55630875542,0,0,101.45,145.15,3,265,2,1,0,27.3,0,132.5,"PA",195,2082703,02/29/72
55630876057,0,328.15,207.35,0,20,637,2,9,3,9.22,1,24.5,"GA",309,790703,08/20/71
55630876680,0,223,14.28,0,1,530,3,0,0,28.4,0,176.66,"CT",60,1675303,03/27/69
55630880005,0,0,78.97,0,2,381,1,0,0,52.89,0,381,"NJ",86,572203,02/21/64
55630880117,0,0,329.57,0,10,250,1,3,0,21.72,1,125,"CO",805,1247001,09/19/64
55630881662,0,36.75,420.96,0,14,614,2,8,1,21.07,0,153.5,"PA",189,986501,05/23/51
55630882717,308.7,0,154.8,0,0,20,2,0,0,33.32,0,20,"FL",320,1967403,09/08/68
55630887411,0,434.94,54.99,0,16,525,3,9,3,30.69,0,87.5,"FL",336,1497802,05/06/60
55630887534,0,0,126,0,15,319,1,6,0,57.87,0,319,"MN",563,647202,07/26/57
55630887657,23.4,381.19,164,0,15,677,3,9,3,17.38,0,96.71,"IN",461,2006102,11/26/51
55630887840,20,364.17,225.3,0,16,581,3,10,3,22.45,1,44.69,"MA",24,1006203,05/02/82
55630888737,0,0,142.5,0,7,478,1,1,0,52.22,0,239,"NC",287,1791001,05/28/51
55630889921,0,0,188.48,0,16,531,1,9,2,62.03,0,177,"NY",104,1055002,12/12/54
55630890031,2.09,99.98,678.79,0,11,698,3,4,0,17.03,0,139.6,"CA",948,1015902,09/28/65
55630893157,20,0,111.5,0,21,568,4,11,1,22.73,1,113.6,"NJ",74,352202,07/03/89
55630893722,0,0,11,386.11,10,377,4,2,0,13.33,1,53.85,"KS",673,1849901,06/14/78
55630894521,702.17,130.74,31.84,0,20,692,3,9,3,25.33,1,86.5,"NC",274,1085201,08/04/48
55630895984,77.97,0,30,0,15,482,2,7,1,25.25,1,160.66,"FL",334,589401,05/13/49
55630900097,11.24,309.13,46.79,0,13,570,3,8,0,30.36,0,190,"CA",945,2148401,03/09/62
55630901360,0,97.96,13.99,0,1,417,2,1,0,23.08,1,208.5,"NJ",70,818003,11/10/71
55630901393,0,712.1,22.99,0,8,698,3,4,2,13.14,0,116.33,"NY",109,95501,10/12/81
55630901890,0,0,233.98,0,7,478,2,6,2,8.13,1,95.6,"PA",166,48701,02/26/39
55630902563,0,65,58,0,1,326,3,0,0,39.04,0,108.66,"NY",123,220203,09/14/43
55630903485,20,138.71,514.52,0,2,219,3,0,0,14.29,1,31.28,"IL",600,2073602,04/12/71
55630905241,27.47,59.49,133,0,15,372,3,7,0,37.91,0,186,"GA",300,488302,07/07/61
55630906253,175.95,13.99,1029.78,0,22,680,3,9,4,16.32,1,68,"IL",600,250901,08/26/48
55630906310,3,16.95,802.13,0,22,672,4,11,6,4.07,1,42,"CT",67,1521801,07/01/30
55630909201,0,0,317.48,19.49,16,688,3,9,3,39.31,0,137.6,"IL",606,929803,04/18/64
55630909731,6.5,133.45,1169.6,0,23,678,4,10,8,9.56,1,27.12,"AZ",852,1108001,09/11/51
55630909865,28,383.93,910.54,0,19,684,3,10,9,11.86,1,32.57,"MD",208,1687101,"NA"
55630912960,208.97,0,17.49,0,5,206,2,2,0,38.84,0,68.66,"TX",789,802302,12/01/80
55630913756,1402.51,0,61.89,0,17,697,6,9,3,5.86,1,41,"MD",207,1772603,08/09/42
55630914591,69,20.99,92.89,0,8,697,3,4,1,15.49,1,139.4,"MD",208,1611501,07/23/85
55630915196,15.54,1709.74,1268.39,0,21,675,3,11,6,18.17,1,96.42,"TX",787,364803,03/06/69
55630916647,0,14.99,362.82,0,18,241,2,8,0,32.06,1,60.25,"MA",19,1735002,07/11/77
55630917200,0,0,72.98,0,4,314,1,1,0,62.83,0,314,"DC",200,1332902,06/21/79
55630921733,14.99,0,542.21,0,24,656,2,9,3,16.82,1,65.6,"IL",601,2089703,04/26/59
55630928033,17.43,0,620.14,0,19,464,4,10,5,7.85,1,38.66,"CO",808,1903803,01/08/62
55630932487,34,1267.23,190.74,0,17,530,3,10,4,10.35,1,106,"CA",930,228103,05/17/62
55630933747,0,0,110,0,14,344,1,6,0,79.03,0,344,"PA",163,82301,02/20/52
55630935910,0,761.02,255.39,0,18,686,2,10,3,14.68,1,76.22,"CA",905,398403,09/22/68
55630936595,0,255.9,28.34,0,1,292,2,0,0,16.36,0,146,"GA",303,778801,07/10/83
55630938023,9.9,0,193.72,0,5,271,5,1,0,20.14,0,67.75,"WI",543,805103,"NA"
55630938340,20,226.64,4010.98,0,17,345,6,5,5,19.73,1,11.89,"IN",467,1214902,08/06/77
55630938430,0,0,108.74,0,16,377,1,7,1,47.2,0,377,"IN",473,1684403,"NA"
55630938812,7.5,120.97,187.44,0,10,657,3,3,1,19.36,1,109.5,"CO",800,1921302,11/04/69
55630940871,0,89.1,160.68,0,9,279,2,2,0,78.14,0,139.5,"NY",135,383403,02/25/48
55630945900,0,39,86.98,0,2,238,2,1,0,41.61,0,238,"MA",20,2068701,04/05/72
55630945966,0,24.99,131.47,0,11,657,2,4,0,44.24,0,219,"CO",802,1302802,05/21/62
55630949915,4478.79,62.4,814.18,0,24,675,6,8,5,7.36,1,10.54,"NY",117,2167102,10/17/50
55630953075,0,14.99,101.96,0,1,439,2,0,0,30.57,0,439,"NH",38,2046803,11/28/54
55630953594,0,0,213.98,0,14,344,2,5,1,49.3,0,86,"MN",551,478103,09/30/55
55630953976,0,99,59,0,4,148,2,1,0,153.2,0,148,"NY",138,846301,01/01/59
55630955415,46.23,21.75,1918.72,0,18,386,5,6,4,19.77,1,21.44,"NY",123,1554102,03/30/75
55630956517,20,0,81.5,0,2,245,2,0,0,36.34,0,122.5,"OH",441,551301,02/14/49
55630957781,582.41,0,10.12,0,4,153,2,1,0,20.91,0,76.5,"IN",465,86003,01/18/59
55630959400,0,223.47,95.4,0,21,572,2,10,0,15.81,1,114.4,"LA",701,664103,06/27/82
55630959570,868.33,0,119.55,0,15,645,2,8,4,16.39,1,49.61,"NJ",82,1584201,03/13/66
55630963504,0,0,136.98,0,20,677,1,8,0,57.15,0,677,"CT",68,423602,03/03/72
55630969254,0,0,621.85,0,24,696,8,10,4,13.96,1,58,"NV",894,2138703,01/09/89
55630973934,0,0,629.18,0,19,480,2,7,2,20.57,0,120,"MO",648,866201,02/19/54
55630979471,0,117,458,0,19,677,3,9,2,31.15,0,338.5,"NY",113,1991801,"NA"
55630982372,0,0,17.99,0,4,236,1,1,0,55.54,0,236,"AZ",852,1000403,02/09/61
55630982901,0,0,834.98,0,11,353,1,4,0,20.19,0,353,"IA",514,398801,01/09/39
55630983373,0,0,69.99,0,0,66,1,0,0,100,0,66,"IL",605,106803,12/12/39
55631003261,0,66,564.25,0,15,690,4,9,3,11.08,1,115,"NY",105,2075402,03/20/58
55631012834,0,0,633.17,0,4,119,1,1,0,50.3,1,39.66,"PA",190,546803,03/26/53
55631015916,0,0,294.25,0,6,573,1,2,0,26.45,0,286.5,"OH",432,935402,08/29/51
55631018876,0,0,37.17,0,5,324,2,3,1,10.47,1,81,"FL",322,2054202,02/28/41
55631021845,0,0,187.18,0,14,313,1,5,0,83,0,313,"NY",109,1588501,09/02/74
55631022903,0,0,631.96,0,3,197,3,1,1,39.15,1,49.25,"NJ",86,643202,10/30/55
55631025920,0,0,1169.56,0,26,691,3,10,8,9.6,1,36.36,"NM",880,1402301,12/11/61
55631027065,0,0,666.36,0,0,530,1,0,0,18.89,0,265,"NH",34,2144803,02/25/48
55631031565,0,0,71.97,0,0,243,1,0,0,27.77,0,243,"CA",913,171901,01/23/79
55631037303,0,93.98,20,0,0,272,2,0,0,35.24,0,136,"IL",601,1984303,09/26/68
55631049847,0,0,49.47,0,19,489,1,8,2,34.7,0,244.5,"FL",327,2050503,11/20/51
55631054100,0,0,69.74,0,2,300,2,0,0,34.05,0,150,"VA",225,519702,02/21/52
55631055970,0,0,49,0,3,581,1,1,0,100,0,581,"NV",891,2121403,"NA"
55631057071,0,99,208.98,289.43,8,218,6,2,1,40.28,1,54.5,"PA",191,884003,07/02/49
55631058702,0,33.87,71.23,0,7,295,2,2,1,23.6,1,73.75,"FL",327,714601,07/16/63
55631059185,0,0,149,0,10,541,1,4,0,100,0,541,"CT",65,993701,04/01/75
55631063054,0,0,127,29.99,15,355,2,6,0,43.43,0,177.5,"TX",785,1728503,"NA"
55631063980,0,0,124.97,0,2,607,1,1,0,33.44,0,607,"NY",101,1163303,09/27/58
55631064992,0,14.99,559.8,102.48,7,288,3,1,0,39.39,0,41.14,"VT",57,919001,06/13/59
55631069582,0,0,158,0,14,554,1,8,1,153.2,0,554,"ME",49,1368603,07/03/78
55631076601,0,0,164.99,0,1,222,2,0,0,39.73,0,111,"NY",100,342502,10/18/41
55631083203,0,0,78.3,0,0,22,1,0,0,55.55,0,22,"NJ",80,1898303,01/23/82
55631108043,0,0,89.98,0,1,120,1,0,0,81.48,0,120,"VA",232,1216802,01/08/41
55631110527,0,0,68,0,0,635,1,0,0,100,0,635,"LA",705,410901,12/01/54
55631113072,0,0,206.99,0,12,495,2,7,1,28.92,0,495,"NY",130,2000902,04/04/86
55631115412,0,0,576.42,0,12,641,3,6,0,12.6,1,160.25,"VA",223,2018101,05/17/39
55631130767,0,0,125.96,34.99,6,334,3,3,1,35.34,0,111.33,"CA",908,779703,01/08/68
55631139162,0,0,76.39,0,3,466,2,0,0,32.27,1,155.33,"NJ",82,54101,08/13/58
55631140342,0,0,116,179.66,5,291,3,0,0,45.03,0,48.5,"VT",56,1170002,10/20/68
55631143583,0,0,134.02,0,16,340,1,6,0,66.41,0,340,"AL",351,914502,07/27/61
55631144573,0,0,67.96,0,11,654,1,8,0,100,0,654,"MN",550,1571003,01/09/62
55631151683,0,0,807.85,143.94,20,691,3,5,2,30.75,0,115.16,"MA",24,187701,10/31/81
55631154790,0,0,61,191.32,9,422,3,2,0,13.83,0,52.75,"TN",370,1897701,06/19/39
55631156936,0,0,747.53,0,26,688,3,9,5,17.77,0,52.92,"NH",33,687602,03/22/64
55631159344,0,0,387.62,0,4,171,2,1,0,20.12,0,85.5,"NC",287,1616903,09/21/44
55631161110,0,0,305.99,0,15,321,1,4,0,59.24,0,321,"MA",19,383801,10/27/50
55631164607,0,0,69,0,15,604,1,9,1,54.63,0,604,"AR",724,593903,06/11/69
55631167512,0,0,577.3,0,19,511,3,9,3,17.41,0,85.16,"PA",173,1942901,04/01/60
55631169110,0,0,407.36,0,21,641,2,11,3,14.95,1,106.83,"MA",24,787901,04/22/68
55631171177,0,0,519.24,0,10,644,2,3,1,32.24,1,161,"NV",891,1264903,07/05/42
55631175296,0,0,803.93,0,21,664,4,9,3,22.92,1,132.8,"NY",145,788603,02/01/82
55631177456,0,0,768.07,0,2,106,2,0,0,17.57,0,35.33,"NJ",85,1631603,03/20/61
55631188076,68,238.64,24.98,0,9,463,4,3,0,29.66,1,77.16,"NY",121,1307601,09/08/72
55631188087,0,0,157.99,0,14,356,2,6,0,117.97,0,118.66,"CO",800,1368403,05/20/46
55631191452,0,0,217.75,0,12,293,1,4,0,34.35,0,293,"IN",467,678002,12/01/58
55631196662,0,0,933.24,0,16,362,2,5,0,19.58,1,51.71,"DE",198,923603,11/13/47
55631198055,0,0,410.39,0,2,685,2,0,0,19.08,1,342.5,"IL",627,835802,02/13/69
55631199012,0,0,316.51,115.44,13,376,4,6,1,13.18,1,94,"WI",546,1915103,11/12/78
55631205016,0,0,610.98,0,15,631,4,6,2,12.34,1,57.36,"FL",327,1042702,09/27/51
55631207054,0,0,547,0,20,620,4,11,1,11.24,1,103.33,"CA",950,2156403,04/14/62
55631209722,0,0,156.73,0,6,267,2,2,0,17.08,1,89,"CA",920,1917301,08/11/61
55631211521,0,466.17,20,19.99,17,493,5,9,2,33.05,1,70.42,"NY",117,386001,08/08/48
55631225302,0,0,863.91,0,18,659,3,6,2,17,0,82.37,"MD",211,924603,01/25/76
55631227236,0,0,407.45,0,6,618,2,2,0,29.22,0,154.5,"CA",945,60702,12/09/64
55631227506,0,0,829.13,0,16,632,1,7,2,19.12,1,158,"MD",210,1444301,12/09/40
55631233017,0,0,95.97,0,0,60,1,0,0,35.15,0,60,"MD",214,1565101,06/08/49
55631238047,0,0,205.97,0,18,405,1,9,0,55.09,0,405,"MA",21,1219603,06/02/30
55631240015,0,0,125,854.95,7,389,2,1,0,17.97,1,35.36,"IL",606,1564902,04/03/58
55631241377,0,0,34,443.14,12,669,3,2,0,15.29,1,51.46,"ND",582,407902,04/07/63
55631243717,0,0,114.5,0,3,281,2,0,0,24.81,1,140.5,"IN",474,412503,11/24/71
55631243922,0,0,167.99,0,5,218,2,1,0,100,0,109,"NY",144,507903,12/20/50
55631247476,0,0,51.98,0,12,320,1,3,0,100,0,160,"UT",847,2082903,05/06/65
55631248217,0,0,956.86,0,24,486,2,10,4,14.7,1,60.75,"PA",196,201701,01/17/66
55631249412,0,0,338.99,0,18,602,2,10,3,10.8,1,120.4,"MI",484,1556901,"NA"
55631252821,0,0,425.76,0,15,698,2,9,0,22.12,1,116.33,"TN",378,1100701,"NA"
55631253495,0,0,15,238.64,19,656,3,4,0,13.56,1,72.88,"OK",748,1125502,03/01/59
55631253653,0,0,527.2,0,19,642,1,5,2,14.62,0,128.4,"ME",48,875703,09/16/58
55631254124,0,0,146,0,1,304,1,0,0,15.5,1,101.33,"VT",56,12802,10/10/31
55631256274,0,48,271.47,0,17,676,3,8,2,23.87,0,135.2,"PA",158,1155001,07/08/81
55631256894,0,0,146.99,127.95,24,581,3,6,0,29.39,1,193.66,"CA",958,1651401,08/08/51
55631257804,0,0,137,0,18,476,1,5,0,51.17,0,476,"NY",100,813702,"NA"
55631258164,0,0,151.5,0,15,509,1,8,1,64.82,0,509,"IL",606,900202,10/13/83
55631258287,0,0,79.5,0,6,631,2,1,1,29.67,1,315.5,"TX",757,1159703,08/02/44
55631260244,0,0,309.96,0,0,356,2,0,0,32.55,0,118.66,"CO",803,1165703,02/22/41
55631261414,0,0,198.99,0,18,687,1,7,1,67.07,0,687,"CA",928,1696201,08/09/58
55631262080,0,0,139.75,0,13,293,1,4,0,100,0,293,"TX",786,2085601,07/14/50
55631262145,0,0,294,0,4,227,1,2,0,35.41,0,227,"IL",606,602702,02/10/78
55631263575,0,88,935.15,99.96,17,672,6,5,2,18.68,1,74.66,"NH",32,405101,11/15/71
55631264093,0,0,295.22,67.45,4,390,2,1,0,20.75,1,78,"NY",116,236602,10/10/61
55631266242,0,0,316.98,0,26,701,2,11,2,8.91,1,350.5,"NY",109,164902,07/18/80
55631270977,0,0,158.99,0,6,649,2,3,1,28.49,0,324.5,"CA",925,1654003,12/22/74
55631273734,0,0,284.21,0,7,127,1,0,0,41.97,0,127,"VA",223,1717901,"NA"
55631277402,0,0,68.99,0,5,435,2,0,0,58.84,0,217.5,"PA",191,1251901,07/05/69
55631281056,291.15,0,9,0,0,33,2,0,0,55.64,0,33,"AZ",856,756002,01/24/58
55631282327,0,0,320.96,0,14,466,3,8,0,24.97,1,116.5,"OH",454,885403,12/03/88
55631282396,0,0,1238.35,0,23,699,4,10,7,13.05,1,36.78,"CT",60,1577402,05/25/69
55631282770,0,0,135.97,0,15,581,1,4,0,34.75,0,581,"MI",494,614703,08/29/51
