cid,month,amount,payment_type,channel,buy,class,coupons,items
55635012243,201803,88.55,0,0,1,4,1,9
55635019851,201803,98,0,0,1,2,0,3
55635026442,201803,104.97,0,0,1,2,0,6
55635033383,201803,8.99,0,0,1,1,0,1
55635041177,201803,49,0,0,1,2,0,3
55635041832,201803,114.46,0,0,2,1,0,1
55635047524,201803,347.93,0,0,3,4,0,9
55635055152,201803,147.46,1,0,1,2,0,5
55635064826,201803,146.98,0,0,1,3,0,3
55635070845,201803,134.95,1,0,1,5,0,19
55635075392,201803,57.97,0,0,1,5,0,8
55635097565,201803,26.98,1,0,1,5,2,15
55635099217,201803,90.93,1,0,1,5,1,18
55635103561,201803,99,1,0,1,6,0,9
55635103763,201803,439.34,1,1,1,5,3,40
55635107464,201803,528.44,1,1,1,12,4,53
55635109354,201803,59.97,0,0,1,4,1,5
55635112020,201803,83.98,0,0,1,1,0,2
55635142676,201803,44,1,0,1,3,0,4
55635146333,201803,70.98,0,0,1,2,0,2
55635146456,201803,183.95,0,0,1,4,0,6
55635147875,201803,34,1,0,1,2,0,2
55635152701,201803,310.93,1,0,1,4,1,8
55635154884,201803,72.99,0,0,1,1,0,1
55635178183,201803,65.98,1,0,1,9,2,20
55635190660,201803,29.99,1,0,1,8,0,15
55635192110,201803,89.94,0,0,1,6,0,15
55635197036,201803,130.91,0,0,1,1,0,5
55635200815,201803,17.99,0,0,2,3,0,4
55635202921,201803,699.58,1,0,1,2,0,7
55635203742,201803,70,0,0,1,1,0,1
55635211280,201803,151,1,0,1,8,1,20
55635220435,201803,196.73,1,0,1,2,0,4
55635222631,201803,17.99,1,1,1,4,1,5
55635223621,201803,22.49,1,0,1,1,0,2
55635226794,201803,18.18,1,0,1,1,0,3
55635248224,201803,189.53,0,0,1,4,0,6
55635249924,201803,204.66,1,0,1,6,1,25
55635257855,201803,17.49,0,0,1,3,0,6
55635268781,201803,74.16,0,0,1,4,0,5
55635283100,201803,17.49,0,0,1,1,0,2
55635287263,201803,49,1,0,1,2,0,3
55635293686,201803,105.12,1,0,1,4,0,6
55635303880,201803,380,0,0,1,2,0,5
55635308953,201803,121.84,1,0,1,3,0,17
55635321866,201803,143.98,0,1,1,2,0,2
55635322700,201803,303.4,1,0,1,4,1,7
55635323237,201803,83.96,0,0,1,3,0,4
55635327154,201803,72,1,0,1,1,0,2
55635327651,201803,207,1,0,1,4,2,13
55635332882,201803,364,1,1,1,7,2,20
55635334127,201803,110.46,0,0,1,8,1,16
55635334206,201803,243,1,0,1,2,0,11
55635337166,201803,63.47,1,0,1,4,0,9
55635345280,201803,14.5,1,0,1,2,0,16
55635347022,201803,91.4,1,0,1,3,1,6
55635357960,201803,48.6,1,0,1,4,1,4
55635358341,201803,54.95,0,0,1,5,0,7
55635361376,201803,921.07,1,1,1,7,1,40
55635364021,201803,27.49,0,0,1,3,0,3
55635370815,201803,131.96,0,0,1,3,0,4
55635387217,201803,93.97,0,0,1,4,1,8
55635399180,201803,32.97,0,0,1,5,0,9
55635409100,201803,76.46,0,0,1,5,0,14
55635412564,201803,110,0,0,1,3,0,5
55635414847,201803,364.21,1,0,1,9,3,53
55635419631,201803,136.95,1,0,1,11,4,39
55635428923,201803,65.97,0,0,1,1,0,1
55635431802,201803,494.51,0,0,1,10,0,27
55635464992,201803,137.98,1,0,1,3,2,6
55635466972,201803,453.95,0,0,1,7,1,9
55635476296,201803,154.4,0,0,1,3,0,7
55635477310,201803,88.66,0,0,1,5,0,8
55635484226,201803,26.39,0,0,1,5,0,11
55635492531,201803,266.65,1,0,1,6,2,20
55635501800,201803,142.7,0,1,5,5,0,9
55635502362,201803,47.98,0,0,1,4,0,5
55635504861,201803,11.99,0,0,1,4,0,4
55635504973,201803,14.99,1,0,1,5,0,7
55635505884,201803,101.01,1,0,1,5,2,12
55635519946,201803,77.07,1,0,1,2,0,7
55635530947,201803,93.98,0,0,1,3,1,4
55635537687,201803,207.9,1,0,1,5,1,8
55635540241,201803,38.97,0,0,1,2,1,4
55635543356,201803,66.21,1,0,1,3,1,13
55635573182,201803,94.95,0,0,1,4,2,6
55635575522,201803,26.98,0,0,1,1,0,1
55635579865,201803,38.98,0,0,1,4,0,6
55635586074,201803,245.67,1,0,2,6,1,15
55635605377,201803,284.3,0,0,1,11,1,26
55635610113,201803,13.99,0,0,1,2,0,4
55635622026,201803,116.51,0,0,1,4,2,6
55635623942,201803,37.78,0,0,3,2,0,3
55635635055,201803,13.99,1,0,1,4,0,7
55635646486,201803,92.27,1,0,1,7,0,21
55635665454,201803,71.94,1,0,1,7,1,12
55635672690,201803,304.35,1,1,1,3,0,13
55635684163,201803,223,1,0,1,6,1,11
55635685816,201803,119.99,0,0,1,5,0,9
55635687302,201803,11.99,1,0,1,8,3,27
55635693747,201803,217.07,1,0,3,6,1,12
55635697707,201803,285.39,1,0,1,6,1,29
55635703556,201803,30.98,0,0,4,3,0,4
55635706414,201803,55.49,1,0,1,5,2,7
55635710204,201803,143.99,1,0,1,5,0,10
55635710576,201803,71.46,1,0,1,5,0,10
55635722863,201803,93.97,0,0,1,1,0,3
55635727860,201803,44.97,0,0,1,5,0,9
55635729570,201803,26.98,0,0,5,1,0,1
55635729996,201803,196.94,1,1,1,5,3,31
55635732064,201803,44.86,1,0,1,6,1,15
55635738387,201803,65.98,0,0,1,4,0,4
55635740917,201803,245,0,0,1,4,0,4
55635747310,201803,78,1,0,1,4,0,5
55635748074,201803,846.25,1,0,8,12,4,41
55635752585,201803,17.99,0,0,1,7,0,15
55635755883,201803,138.97,1,0,1,1,1,2
55635758875,201803,178,0,0,1,6,0,8
55635759775,201803,153.04,0,0,4,3,0,14
55635762643,201803,104.97,1,0,1,3,0,5
55635766243,201803,151.97,0,0,1,2,0,7
55635772251,201803,288.87,1,1,3,6,0,10
55635779135,201803,236.25,0,0,1,8,0,19
55635786810,201803,77.96,0,0,2,1,0,1
55635789161,201803,182.95,1,0,1,0,0,0
55635794626,201803,189.89,1,0,1,15,3,50
55635806765,201803,228.95,1,0,1,2,1,5
55635820433,201803,88.36,0,0,1,3,0,5
55635824956,201803,218.55,1,0,1,9,1,36
55635827003,201803,146,1,0,1,10,1,24
55635830027,201803,69.98,0,0,1,2,0,2
55635851653,201803,59,0,0,1,2,0,2
55635861294,201803,83.98,1,0,1,3,1,4
55635861564,201803,151.94,1,0,1,6,2,19
55635865175,201803,15.2,1,0,1,2,1,2
55635872500,201803,205.33,1,0,1,2,2,2
55635875910,201803,1248.14,1,0,1,15,1,38
55635882840,201803,23.99,1,0,1,5,1,9
55635897903,201803,706.43,0,0,1,4,2,12
55635898724,201803,172.78,0,0,1,1,0,1
55635914145,201803,89.97,0,0,1,3,0,3
55635924766,201803,66.98,0,0,3,4,0,5
55635930875,201803,80.17,0,0,2,3,0,3
55635948900,201803,49.99,0,0,1,1,0,1
55635959722,201803,270.96,1,0,1,5,1,6
55635961150,201803,49.99,1,0,1,3,1,3
55635966234,201803,144.98,0,0,1,1,0,3
55635969082,201803,86.96,0,0,1,3,0,5
55635969183,201803,63.99,1,0,3,3,2,9
55635969994,201803,14.99,1,0,1,4,1,9
55635981127,201803,58.16,0,0,1,3,1,5
55635990895,201803,408.41,1,0,1,5,0,10
55635991120,201803,319.65,1,0,1,3,2,18
55635995564,201803,71.96,1,0,1,3,0,4
55636020276,201803,214,1,0,1,4,0,13
55636024023,201803,36.99,0,0,1,1,0,2
55636033643,201803,117,1,0,1,4,1,5
55636040360,201803,14.99,1,0,1,1,0,3
55636040382,201803,123.93,0,0,1,4,0,4
55636045930,201803,149.94,1,0,1,2,1,2
55636054703,201803,111.27,1,0,4,5,1,8
55636063264,201803,98,0,0,1,5,0,7
55636065943,201803,70.97,1,0,1,2,0,5
55636074673,201803,152.97,0,0,1,3,0,3
55636108761,201803,117.98,0,0,1,3,0,6
55636127005,201803,113.97,0,0,1,3,0,3
55636140811,201803,100.03,1,0,1,10,2,17
55636142046,201803,124.69,1,0,1,4,0,17
55636142453,201803,229.11,0,0,2,4,0,9
55636164716,201803,249.35,1,0,1,3,2,12
55636170580,201803,132.36,1,0,1,1,0,2
55636183966,201803,245.36,1,0,1,5,0,12
55636192360,201803,76.97,1,0,1,5,0,9
55636206612,201803,243.93,1,0,1,12,4,46
55636215003,201803,92.96,1,0,1,9,0,11
55636218132,201803,55.98,0,0,1,3,0,4
55636222892,201803,61.99,0,0,1,1,0,1
55636232442,201803,19.17,1,0,1,6,0,11
55636242331,201803,227.23,1,0,1,5,1,17
55636255201,201803,59.97,1,0,1,5,0,11
55636291111,201803,394.61,1,0,1,4,0,6
55636303283,201803,39,1,0,1,0,0,1
55636308604,201803,65.97,1,0,1,5,1,7
55636312225,201803,406.34,0,0,1,5,2,12
55636324310,201803,179.85,1,0,1,6,1,12
55636335716,201803,240.14,0,0,1,9,3,41
55636354270,201803,167.94,0,0,1,2,0,3
55636357002,201803,129.1,0,0,1,2,0,3
55636358407,201803,15.58,0,0,1,2,0,6
55636383643,201803,17.99,0,0,1,2,0,4
55636400076,201803,88.99,0,0,1,2,0,5
55636404623,201803,119.95,1,0,1,6,1,16
55636410707,201803,53,1,0,1,1,1,1
55636426270,201803,141.95,1,0,2,2,0,6
55636427170,201803,74.99,1,0,1,3,0,3
55636438215,201803,109.77,0,0,1,3,0,5
55636441127,201803,75.4,0,0,1,2,0,2
55636456295,201803,125.94,1,0,1,6,3,32
55636476545,201803,179.96,0,0,2,4,0,9
55636484364,201803,227,0,0,1,4,0,4
55636499452,201803,94.89,0,0,3,5,0,7
55636629613,201803,74.96,1,0,1,3,0,9
55636631805,201803,204.47,1,1,1,8,2,27
55636640942,201803,83.98,0,0,1,1,0,1
55636642281,201803,19.98,1,0,1,4,1,16
55636647996,201803,311.93,1,0,1,8,2,24
55636652394,201803,19.99,0,0,1,4,0,9
55636654194,201803,127.72,0,0,1,3,0,5
55636682623,201803,53.63,1,0,1,7,1,15
55636685907,201803,23.99,0,0,1,2,0,1
55636708914,201803,28.98,0,0,1,4,0,5
55636761711,201803,428.5,1,0,1,5,1,12
55636809660,201803,73.47,1,0,1,2,0,6
55636811300,201803,58,0,0,1,3,0,4
55636816226,201803,351.99,0,0,1,2,0,4
55636868564,201803,67.58,1,0,1,8,1,29
55636897782,201803,50.99,1,0,1,0,0,2
55636904473,201803,346.56,1,0,1,2,1,28
55636922134,201803,112.66,1,0,1,3,0,9
55636922606,201803,221.91,0,0,1,8,1,19
55636926321,201803,138.74,0,0,1,7,1,20
55636935004,201803,59.96,1,0,1,3,1,5
55636941384,201803,190.5,0,0,1,3,0,3
55636950485,201803,450.37,1,0,1,5,3,21
55636950531,201803,88,1,0,1,0,0,0
55636951767,201803,107.16,1,0,1,1,1,2
55636954740,201803,231.59,1,0,1,7,0,25
55636957350,201803,68.98,0,0,1,2,0,2
55636964132,201803,19.99,0,0,1,2,0,4
55637004901,201803,429.62,1,1,7,6,2,15
55637007094,201803,29,1,0,1,5,1,8
55637012786,201803,117.97,1,0,1,3,1,6
55637017941,201803,147.94,1,0,1,5,1,10
55637026051,201803,201.5,1,0,2,6,1,8
55637029054,201803,75.87,1,0,1,4,0,11
55637031743,201803,12.99,1,0,1,0,0,1
55637035174,201803,373.18,1,0,1,7,0,31
55637050755,201803,59,1,0,1,2,0,3
55637052083,201803,36.45,1,0,1,6,1,14
55637054661,201803,79.67,0,0,1,2,1,4
55637055370,201803,426.98,0,0,1,7,2,63
55637057066,201803,55.98,0,0,1,0,0,0
55637059226,201803,289.47,0,0,1,1,0,1
55637059295,201803,142,1,0,1,4,0,5
55637059611,201803,113.44,1,0,1,2,0,5
55637059994,201803,547.46,1,1,1,13,1,75
55637062400,201803,158.9,0,0,1,3,1,5
55637064594,201803,10.19,1,0,1,7,4,29
55637064604,201803,63.83,1,0,1,1,2,3
55637065436,201803,70.75,1,0,1,5,2,11
55637067362,201803,189.96,1,1,1,1,1,2
55637072131,201803,126.95,1,0,5,7,1,18
55637072986,201803,126.97,1,0,1,4,0,14
55637073165,201803,357.11,0,0,1,1,0,3
55637075011,201803,51.08,0,0,1,0,0,0
55637076182,201803,68.98,0,0,1,4,0,7
55637078386,201803,57.51,1,0,1,11,4,60
55637078782,201803,72,1,0,1,2,0,2
55637080592,201803,92.47,0,0,1,4,0,21
55637082932,201803,98.99,1,0,1,3,1,5
55637098672,201803,72.96,0,0,1,3,0,6
55637102742,201803,26.98,0,0,1,4,0,4
55637103631,201803,138.1,1,0,1,5,2,18
55637132655,201803,34,0,0,1,4,2,6
55637157531,201803,41.99,0,0,1,1,0,1
55637158453,201803,205.42,0,0,1,7,2,18
55637164515,201803,48.17,0,0,1,2,0,3
55637175801,201803,118,0,0,1,2,0,2
55637178444,201803,32.98,0,0,1,1,0,2
55637183934,201803,54.99,0,0,1,4,0,7
55637193935,201803,87.98,1,0,3,1,0,1
55637194194,201803,49,0,0,1,2,0,3
55637204835,201803,58.79,1,0,1,4,1,7
55637205771,201803,125.95,1,0,1,5,0,7
55637211282,201803,661.61,1,0,1,3,1,20
55637219992,201803,14.99,1,0,1,7,1,11
55637223151,201803,79.97,1,0,1,3,0,5
55637227573,201803,143.95,1,0,4,1,1,1
55637229845,201803,208.98,0,0,1,11,0,18
55637234546,201803,95.97,0,0,1,1,0,3
55637248792,201803,354.44,1,0,1,1,1,1
55637264372,201803,83.96,0,0,1,3,0,4
55637276735,201803,148.78,1,0,1,2,1,3
55637279291,201803,342.81,1,0,1,3,0,14
55637283283,201803,107.94,1,0,1,7,2,13
55637309574,201803,17.99,1,0,1,12,3,45
55637337463,201803,87.41,1,0,1,4,1,9
55637342344,201803,83,1,0,1,4,0,7
55637359737,201803,59,1,0,1,6,1,16
55637366847,201803,57.99,1,0,1,4,0,8
55637395571,201803,90.97,1,0,1,5,2,13
55637421252,201803,41.97,1,1,1,6,2,13
55637424990,201803,84.99,0,0,1,6,0,8
55637444451,201803,62.98,1,0,1,2,1,3
55637451910,201803,11.99,1,0,1,6,1,15
55637467401,201803,29.98,0,0,1,2,0,2
55637467704,201803,40.5,1,0,1,6,0,17
55637482882,201803,132.46,1,0,1,4,0,6
55637485197,201803,270,0,0,1,5,0,5
55637492757,201803,666.15,1,0,1,6,2,23
55637494243,201803,98.95,0,0,1,2,1,4
55637495435,201803,106.95,1,0,1,3,2,8
55637505831,201803,372.6,1,0,1,3,1,5
55637522380,201803,30,1,0,1,4,1,6
55637547747,201803,24,0,1,1,1,0,1
55637573814,201803,56.99,1,0,1,6,0,11
55637581226,201803,52.97,1,0,1,7,0,10
55637605010,201803,382.57,0,0,1,5,0,16
55637618670,201803,38.48,0,0,1,5,0,8
55637635824,201803,243.04,1,0,1,6,0,18
55637649652,201803,50.98,1,0,1,3,0,5
55637667191,201803,271.78,1,0,1,10,0,18
55637670362,201803,10,0,1,1,0,0,1
55637680576,201803,159.96,1,0,2,4,0,5
55637687801,201803,216.96,0,0,1,3,0,10
55637696351,201803,78.99,0,0,1,4,0,8
55637730187,201803,286.49,0,0,1,6,0,6
55637738107,201803,357.49,0,0,1,7,0,14
55637738392,201803,49,1,0,1,1,0,1
55637739515,201803,3,0,1,1,2,0,5
55637743950,201803,168.93,0,0,1,6,0,8
55637770417,201803,408.19,1,0,3,7,2,10
55637773344,201803,865.37,1,0,1,5,1,23
55637791726,201803,76.99,0,0,1,2,0,2
55637795405,201803,54.98,1,0,1,5,1,11
55637798804,201803,49,0,0,1,1,0,2
55637801773,201803,97.17,1,0,1,3,1,3
55637809074,201803,44.98,0,0,1,2,0,2
55637815341,201803,405,1,0,1,0,0,2
55637829414,201803,74.25,1,0,1,3,0,6
55637837637,201803,167.96,0,0,1,2,1,5
55637841870,201803,87.72,1,0,1,4,1,4
55637843184,201803,128,0,0,1,3,1,3
55637888365,201803,3035.19,1,0,3,11,2,80
55637889816,201803,98,1,0,1,7,0,17
55637891921,201803,48.67,0,0,1,4,0,6
55637898445,201803,344.82,0,0,1,9,0,22
55637899200,201803,121.92,1,0,1,3,0,5
55637939665,201803,13.99,0,0,1,1,0,2
55637941150,201803,99.59,0,0,1,4,0,7
55637964955,201803,96.99,0,0,1,4,1,6
55637971005,201803,81.86,0,0,1,2,0,8
55637987387,201803,60.88,0,0,1,1,0,2
55637990031,201803,71.55,1,0,1,8,2,22
55637991256,201803,83.96,1,0,1,2,0,3
55637998730,201803,203.92,0,0,1,5,0,12
55637999832,201803,613,1,0,1,6,2,15
55638012473,201803,140.95,1,0,1,8,3,37
55638021970,201803,977.49,1,0,1,7,2,54
55638024353,201803,199.4,0,0,1,3,0,6
55638031113,201803,210.98,1,0,1,5,1,20
55638032420,201803,98.44,1,0,1,3,1,12
55638038462,201803,68.96,1,0,1,1,1,1
55638039157,201803,114.8,1,0,1,5,2,37
55638071773,201803,190.31,1,0,1,6,0,12
55638077713,201803,282.76,0,0,1,2,0,2
55638078567,201803,42.98,0,0,1,5,0,7
55638080863,201803,179,0,0,1,6,1,11
55638081345,201803,294.92,1,0,1,1,2,4
55638084463,201803,307.98,1,0,1,5,2,26
55638095825,201803,245.84,0,0,2,6,0,8
55638112665,201803,56.11,1,0,1,5,0,13
55638125467,201803,45.72,1,0,1,5,0,11
55638127887,201803,96.66,1,0,1,4,1,6
55638132173,201803,125.74,1,0,1,3,0,7
55638142592,201803,152.31,0,0,1,4,0,8
55638148835,201803,571.8,1,0,1,2,0,9
55638152027,201803,76.79,1,1,1,5,2,22
55638154933,201803,172.56,1,0,1,3,1,18
55638165416,201803,35.98,0,0,2,3,0,5
55638172483,201803,48.49,1,0,3,3,1,6
55638185904,201803,44.99,0,0,1,5,0,14
55638189887,201803,13.98,1,0,1,6,3,15
55638194656,201803,43.57,0,0,3,3,0,5
55638203914,201803,569.99,1,0,1,5,1,8
55638206625,201803,138.96,1,0,1,6,0,12
55638215401,201803,47.98,0,0,1,1,0,2
55638217674,201803,685.99,1,0,1,6,2,43
55638228001,201803,138.44,0,0,1,2,0,4
55638229262,201803,59.98,0,1,1,1,0,4
55638235595,201803,277.2,1,0,1,5,1,6
55638237982,201803,152.94,1,0,1,2,0,5
55638242683,201803,203.08,1,0,1,3,0,15
55638245620,201803,23.08,1,1,1,5,0,8
55638249307,201803,34,0,0,1,1,0,1
55638295863,201803,151.97,0,0,1,5,0,8
55638296705,201803,668,1,0,1,4,0,8
55638299597,201803,23.99,1,0,1,3,0,5
55638300552,201803,139,1,0,1,2,2,5
55638301283,201803,83.95,1,0,1,4,1,8
55638315716,201803,45.97,1,0,1,0,0,0
55638321296,201803,226.46,1,0,1,3,0,14
55638328125,201803,227.18,1,1,1,6,2,48
55638335530,201803,63.77,0,0,2,2,0,4
55638354982,201803,38.48,1,0,1,1,0,2
55638368255,201803,197.96,0,0,1,1,0,3
55638369087,201803,185.99,0,0,1,4,0,4
55638369111,201803,188.16,1,1,1,4,0,7
55638369775,201803,300.8,1,0,1,6,0,30
55638385571,201803,12.74,1,0,1,3,0,7
55638385841,201803,29.99,1,0,1,5,0,8
55638392263,201803,187.77,1,1,1,4,0,13
55638417823,201803,144.98,1,0,1,2,2,3
55638422434,201803,31.49,1,1,1,1,1,2
55638436824,201803,17.98,1,0,1,2,0,2
55638444441,201803,271,1,0,1,11,0,25
55638449990,201803,128.85,1,0,1,4,1,5
55638463475,201803,17.99,0,0,1,2,0,3
55638484874,201803,166.91,0,0,2,6,0,10
55638585346,201803,437,1,1,1,9,3,26
55638594212,201803,65.95,1,0,1,1,0,4
55638602153,201803,84.95,0,0,1,6,0,16
55638614710,201803,215,1,0,1,2,2,4
55638619603,201803,237.93,1,0,1,12,0,26
55638626566,201803,35.97,0,0,1,0,0,1
55638642935,201803,74.99,1,0,1,0,0,1
55638655863,201803,39,1,0,1,11,0,20
55638695924,201803,201.18,1,0,20,14,7,44
55638700455,201803,305.73,0,1,4,2,0,5
55638729775,201803,52.96,1,0,1,4,0,6
55638746897,201803,29,0,0,1,4,0,5
55638774537,201803,6.99,1,0,1,3,1,6
55638786983,201803,424.98,1,0,1,5,2,23
55638788930,201803,117.3,1,0,1,5,2,9
55638795060,201803,1287.62,1,0,1,9,0,45
55638796306,201803,68.97,1,0,1,4,1,8
55638798557,201803,113.97,0,0,1,3,0,4
55638800492,201803,87.15,0,0,1,1,0,1
55638820764,201803,51.98,0,0,1,6,0,14
55638832677,201803,38.08,1,0,1,7,1,34
55638846472,201803,184.12,0,0,1,0,0,3
55638862434,201803,17.99,0,0,1,4,0,7
55638881211,201803,250.12,1,0,1,8,1,30
55638897704,201803,109.45,0,0,1,4,0,6
55638899706,201803,112.98,1,0,1,9,0,14
55638908651,201803,95.48,1,0,1,6,0,7
55638915220,201803,381.78,1,0,1,6,1,27
55638919484,201803,219.92,1,0,1,4,1,7
55638922464,201803,387.25,0,1,1,2,0,5
55638923126,201803,146.52,0,0,1,2,2,4
55638950137,201803,20.98,0,0,1,0,0,1
55638970142,201803,88.49,0,0,1,3,0,3
55638972403,201803,425.92,1,0,1,5,0,11
55638975194,201803,30.99,1,0,1,7,0,9
55638980471,201803,197.95,1,0,1,9,0,18
55638985386,201803,19.98,1,0,1,3,1,5
55638995231,201803,54,0,0,1,2,0,3
55639007603,201803,35.98,0,0,1,6,0,8
55639024217,201803,25.87,1,0,1,2,0,8
55639039305,201803,132.95,1,0,1,4,2,8
55639041634,201803,14.99,1,0,1,3,1,4
55639068084,201803,180.37,1,0,1,3,0,13
55639074463,201803,214.91,1,0,1,9,2,19
55639077307,201803,167.96,1,0,1,5,0,6
55639078751,201803,35.99,0,0,1,4,0,5
55639090786,201803,98.69,1,0,1,2,0,14
55639099945,201803,286.39,0,0,1,0,0,4
55639107323,201803,185.92,1,0,1,5,1,35
55639108393,201803,190.93,1,0,1,7,0,10
55639118527,201803,144.96,1,0,1,5,0,15
55639122533,201803,249.65,1,0,1,20,2,65
55639135483,201803,249.4,1,1,1,6,3,14
55639140645,201803,26.96,1,1,1,3,0,6
55639153573,201803,137,0,0,1,3,0,3
55639160344,201803,46.46,1,0,1,2,2,7
55639164665,201803,451.98,0,0,1,4,0,9
55639168380,201803,166.39,0,0,1,5,0,12
55639168593,201803,830.88,1,0,1,6,0,25
55639173801,201803,132.36,0,0,1,3,0,4
55639183712,201803,73.47,0,0,1,0,0,0
55639184216,201803,302.87,1,0,1,8,3,38
55639189260,201803,393.15,1,0,1,5,1,17
55639190631,201803,122.83,0,0,1,5,0,9
55639192770,201803,211.62,1,0,1,8,3,13
55639217293,201803,128.96,1,0,1,12,0,16
55639217754,201803,234.44,1,0,1,9,1,56
55639219857,201803,83.98,1,0,1,3,0,4
55639230353,201803,34,0,0,1,2,0,3
55639233165,201803,23.4,0,0,1,1,0,2
55639243797,201803,210.7,1,0,1,6,0,25
55639250672,201803,354.88,1,0,1,9,3,31
55639254957,201803,173.93,1,0,1,2,0,11
55639262293,201803,49,0,0,1,4,0,6
55639264792,201803,123.99,0,0,1,2,0,2
55639265692,201803,332.12,1,0,6,8,1,16
55639286990,201803,94.47,1,0,1,5,1,9
55639287335,201803,25,1,0,1,2,0,4
55639316934,201803,227.2,0,0,1,1,0,2
55639330264,201803,19.99,0,0,1,2,0,2
55639344427,201803,117.78,1,0,1,3,0,4
55639351256,201803,195.97,0,1,1,5,2,6
55639362586,201803,164.18,0,0,1,3,0,6
55639365130,201803,168.94,1,0,1,7,2,18
55639367482,201803,115.95,0,0,1,3,0,10
55639370992,201803,123.93,0,0,1,4,0,7
55639376176,201803,80.48,0,0,1,1,0,3
55639394277,201803,267.95,1,0,1,7,3,19
55639395526,201803,3.59,0,0,1,6,0,7
55639397261,201803,8.99,0,0,1,1,0,1
55639400002,201803,197.95,1,0,1,7,1,32
55639404921,201803,181.98,1,0,1,10,0,16
55639407496,201803,128.96,0,0,1,5,0,5
55639408237,201803,54.99,1,0,1,3,0,5
55639413097,201803,168.32,1,0,1,3,1,6
55639418364,201803,171.99,0,0,1,3,1,3
55639428196,201803,10.49,1,0,1,1,0,3
55639428794,201803,83.97,0,0,1,3,0,5
55639439121,201803,140.46,1,0,1,4,0,13
55639447740,201803,263.97,1,0,1,1,0,2
55639450010,201803,47.97,0,0,3,3,0,4
55639453521,201803,111.99,1,0,1,5,2,8
55639462431,201803,228.91,1,0,1,4,1,11
55639465131,201803,46.99,0,0,1,5,1,8
55639474647,201803,151.39,0,0,1,1,0,2
55639476100,201803,317.21,1,0,1,0,0,3
55639480587,201803,34.8,0,0,1,3,1,5
55639483751,201803,232.46,1,0,2,6,1,9
55639484097,201803,289.8,1,0,1,6,1,8
55639490274,201803,55.96,1,0,1,1,0,2
55639490793,201803,41.39,0,0,1,2,0,3
55639495697,201803,358.93,1,0,1,4,2,10
55639509400,201803,111.46,1,1,1,9,2,22
55639517656,201803,133.44,0,0,1,6,0,10
55639517681,201803,35.99,1,0,1,0,0,1
55639518040,201803,55.98,1,0,9,7,1,12
55639523901,201803,345.87,1,0,7,3,1,5
55639527761,201803,64,1,0,1,1,0,1
55639529897,201803,123,0,1,1,4,0,10
55639542564,201803,372.16,0,0,1,18,0,32
55639546917,201803,8.5,0,0,1,2,0,2
55639550415,201803,317.98,0,0,1,6,0,11
55639553793,201803,315,0,0,1,7,2,15
55639554185,201803,48.52,1,0,1,9,0,18
55639562915,201803,610.31,1,0,1,2,0,7
55639579511,201803,198.92,1,0,1,2,1,5
55639597421,201803,191.14,1,0,1,3,0,5
55639598390,201803,42.97,1,0,1,0,0,0
55639605463,201803,65.97,1,0,1,6,2,8
55639609197,201803,306.14,1,0,1,8,1,30
55639614485,201803,160.44,1,0,1,3,0,4
55639630605,201803,55.97,1,0,1,0,0,0
55639634104,201803,210.93,0,0,1,2,0,5
55639642994,201803,110.97,0,0,1,0,0,1
55639645885,201803,92.96,1,0,1,3,0,8
55639649643,201803,40.17,1,0,1,5,2,9
55639651701,201803,35.97,0,0,1,5,0,11
55639654964,201803,78.96,1,0,1,9,1,32
55639656595,201803,89.95,0,0,1,1,0,3
55639656753,201803,113.94,0,0,2,4,0,10
55639657260,201803,465.47,1,0,1,10,0,20
55639658304,201803,45.48,1,0,1,3,0,4
55639658971,201803,246.99,1,1,1,6,3,16
55639660712,201803,14.99,0,1,1,4,0,17
55639661317,201803,148.99,1,0,1,5,1,10
55639661724,201803,241,1,0,1,2,0,6
55639661984,201803,176,0,0,1,2,0,2
55639666112,201803,19.99,0,0,1,1,0,1
55639670533,201803,68.96,0,0,1,4,0,9
55639671242,201803,203.94,1,0,1,2,0,2
55639680974,201803,23.98,0,0,1,3,0,4
55639684710,201803,172.61,0,0,1,13,0,48
55639684981,201803,105.97,0,0,1,2,0,5
55639690186,201803,6.5,0,0,1,4,0,8
55639692447,201803,313.11,1,1,1,7,0,24
55639695420,201803,53.37,1,0,1,6,1,8
55639704711,201803,48.98,1,0,1,3,0,5
55639712077,201803,50.99,1,1,1,2,0,5
55639714644,201803,35.99,1,0,1,8,1,12
55639754727,201803,15,1,0,1,4,0,5
55639758871,201803,59.97,1,0,1,4,1,6
55639759904,201803,361.63,1,0,1,3,0,10
55639760533,201803,193.12,0,0,1,5,1,7
55639770365,201803,5.99,0,0,1,5,0,13
55639771085,201803,96.46,0,0,1,2,0,5
55639776532,201803,298,1,0,1,1,1,3
55639777771,201803,102,0,0,1,3,2,4
55639778040,201803,82,0,0,1,0,0,2
55639782245,201803,74.96,0,0,1,3,0,4
55639782281,201803,62.49,1,0,1,4,0,18
55639783314,201803,44.39,0,0,4,2,0,4
55639791797,201803,250.4,1,0,1,4,0,20
55639794611,201803,34.32,1,0,1,1,0,3
55639799540,201803,119.98,1,0,3,2,1,3
55639801911,201803,355,0,0,1,7,1,10
