cid,last_month_buy,amount,payment_type,channel,buy,class,coupons,items
55628860677,201709,245.98,1,0,3,2,0,3
55628861317,201708,517,1,0,2,0,0,0
55628861757,201706,168.73,0,0,1,2,0,5
55628864547,201710,1188.11,1,0,30,0,0,1
55628864806,201707,103.48,1,0,1,1,0,5
55628870263,201703,153.1,1,0,2,1,0,2
55628871884,201707,96.29,1,0,4,2,1,3
55628872647,201703,135,1,0,2,2,0,5
55628873053,201705,513.65,1,0,6,8,0,21
55628873853,201702,580.96,1,1,2,3,0,5
55628885340,201708,1016,1,0,17,6,4,24
55628887230,201704,97.99,0,0,1,1,0,4
55628887511,201702,66.98,1,0,4,0,0,1
55628889355,201706,230.84,1,0,3,5,0,9
55628891345,201704,125.77,1,0,1,1,0,3
55628896047,201704,29,0,0,1,1,0,1
55628905507,201711,275.85,1,0,4,4,0,8
55628911775,201701,76.99,1,0,6,4,0,9
55628914947,201707,83.96,0,0,1,1,0,2
55628917603,201706,109.96,1,1,2,0,0,0
55628920821,201709,76.98,0,0,1,3,0,4
55628921044,201708,39.98,0,0,3,1,0,2
55628929790,201709,135.74,0,0,2,3,0,4
55628931203,201704,118.5,0,0,1,5,0,6
55628932082,201702,105.6,1,0,6,2,0,4
55628933487,201707,133.65,1,0,1,3,1,4
55628941103,201708,207,0,0,1,4,0,4
55628941600,201706,84,0,0,1,1,0,2
55628941857,201706,89.48,0,0,1,3,0,3
55628948610,201704,59,0,0,1,1,0,1
55628951375,201705,130,0,0,1,2,0,3
55628953726,201708,68,0,0,1,1,0,1
55628965170,201709,108,0,0,2,2,0,3
55628969062,201711,49,0,0,1,1,0,1
55628972875,201704,108.75,0,0,1,2,0,4
55628984733,201711,1001.19,1,0,3,0,0,1
55628985251,201708,119.72,0,0,3,0,0,1
55628986973,201708,339.99,1,0,7,4,0,5
55628987433,201704,146.5,0,0,2,4,0,4
55628988863,201703,549.74,1,0,12,7,1,21
55628990323,201703,1277.44,1,0,22,5,1,20
55628990727,201707,89.95,0,0,2,2,0,5
55628991933,201708,185.75,1,0,7,3,0,6
55628992066,201705,217.66,1,0,11,6,1,21
55628993971,201705,1120.96,1,0,12,4,1,15
55628994024,201709,678.91,0,0,5,6,0,18
55628997300,201703,32,1,0,4,1,0,4
55629001943,201706,76.66,0,0,2,4,0,4
55629004485,201706,294.97,1,0,2,5,1,12
55629005781,201710,49,0,0,1,2,0,2
55629005860,201708,400.7,1,1,6,2,0,6
55629009266,201706,930.69,1,0,6,9,0,23
55629009583,201701,41.98,1,0,2,4,0,5
55629010086,201706,274.99,1,0,3,6,0,7
55629010334,201711,468.64,1,0,12,2,0,8
55629014442,201709,102,0,0,3,5,0,9
55629014983,201703,294.93,1,0,2,4,0,11
55629018042,201705,207.99,1,0,1,2,0,3
55629019764,201710,542.4,1,0,6,4,1,11
55629023486,201709,165.96,1,0,5,6,0,8
55629034635,201710,58.5,1,0,1,1,0,1
55629035470,201705,125.94,1,1,4,2,0,2
55629036457,201710,43.99,0,0,1,1,0,1
55629038495,201710,2684.86,1,1,63,6,1,49
55629040452,201710,123.98,1,0,10,0,0,1
55629044142,201701,350.97,1,0,4,5,0,11
55629046890,201710,57.73,1,0,6,0,0,0
55629046911,201705,867,1,0,8,4,0,10
55629049396,201710,30.49,0,0,1,1,0,1
55629051162,201711,192.99,0,0,1,2,0,3
55629056000,201706,189.96,0,0,1,5,0,10
55629061534,201709,241.43,0,1,11,9,1,31
55629062276,201709,107.48,0,0,2,4,0,7
55629065516,201709,163.48,0,0,8,3,0,7
55629070365,201709,583.72,1,0,4,8,1,14
55629070602,201708,893.86,1,0,7,5,1,15
55629071232,201703,58.5,0,0,3,0,0,1
55629071546,201703,4466.25,1,0,39,0,0,1
55629073111,201704,194.98,0,0,1,6,0,7
55629073696,201709,51.98,0,0,3,1,0,1
55629075485,201702,27.99,0,0,4,4,0,10
55629077566,201708,356.99,0,0,5,1,0,2
55629081460,201704,89.1,1,1,5,2,0,3
55629081695,201706,68,0,0,1,1,0,2
55629081976,201702,49,1,0,1,1,0,2
55629084304,201709,245.97,0,0,1,1,0,1
55629086883,201711,551.48,1,0,6,6,0,11
55629094161,201707,153.28,1,0,2,0,0,0
55629099212,201703,66.99,0,0,3,0,0,1
55629100965,201711,723.95,0,0,2,7,0,16
55629104835,201705,161.09,1,0,1,2,0,2
55629105656,201701,403.39,1,0,9,0,0,2
55629112845,201703,79,0,0,1,1,0,2
55629113071,201711,1074.61,1,0,7,1,0,4
55629113983,201705,1836.82,1,1,61,5,1,32
55629115851,201705,541.12,1,0,1,12,0,22
55629120347,201706,89.49,0,0,1,2,0,2
55629120440,201709,88,0,0,2,3,0,3
55629121542,201706,1346.57,0,1,22,3,0,18
55629123601,201704,19.99,1,0,1,6,0,6
55629125704,201701,150.99,0,0,7,3,0,6
55629129362,201703,546.93,0,0,10,2,0,8
55629146336,201706,83.98,0,0,1,3,0,4
55629152751,201707,197,0,0,1,2,0,2
55629154526,201707,94.96,0,0,2,2,0,5
55629173765,201706,319.99,1,1,4,0,0,1
55629185397,201710,678,1,1,4,10,0,23
55629194397,201703,209.99,1,0,2,0,0,0
55629199394,201707,331.96,1,0,6,0,0,0
55629199844,201710,147,0,0,1,1,0,3
55629208007,201704,39.99,0,0,1,1,0,1
55629211867,201702,107.99,1,0,1,4,1,7
55629212510,201711,110.23,0,0,2,3,0,3
55629214062,201706,112.5,0,0,1,0,0,0
55629215942,201706,85.98,0,0,1,4,0,6
55629216086,201709,236.99,0,0,2,7,0,8
55629216943,201708,248.95,0,0,3,5,0,7
55629217652,201707,137.99,0,0,2,2,0,6
55629219081,201703,107.98,0,0,1,2,0,2
55629221273,201703,1796.32,1,0,56,3,0,25
55629221947,201704,291.5,0,0,4,1,0,3
55629226810,201705,396.79,1,1,12,1,0,6
55629227574,201707,286.24,0,0,2,3,0,6
55629232682,201707,151.99,0,0,1,2,0,3
55629240263,201708,400.98,0,0,6,5,0,11
55629243020,201711,80.97,0,0,2,3,0,3
55629243277,201708,127.42,1,0,5,1,0,2
55629243727,201703,301.98,0,0,3,4,0,6
55629244335,201706,118,0,0,1,2,0,2
55629248760,201706,78.99,0,0,1,2,0,3
55629250985,201708,182.7,1,0,2,2,0,2
55629251287,201707,1240.48,1,0,21,7,2,41
55629254257,201704,56.97,1,0,2,0,0,0
55629254350,201706,158,1,0,1,2,0,2
55629254505,201710,302.18,1,0,5,2,0,7
55629255665,201707,177.03,1,0,11,4,1,10
55629256824,201707,155.24,0,0,1,5,0,5
55629257353,201708,199.51,0,0,3,2,0,6
55629257713,201711,19.99,0,0,2,2,0,2
55629259380,201705,90.27,1,0,1,2,0,2
55629260920,201707,81,0,0,3,1,0,3
55629263101,201710,1313.24,1,0,25,6,1,23
55629267941,201707,189,1,0,4,3,0,8
55629272055,201710,211.98,0,0,2,3,0,4
55629274240,201704,301.5,1,0,1,6,0,7
55629275162,201704,75.99,1,0,4,1,0,1
55629278763,201708,411.05,0,0,5,11,1,13
55629279346,201710,254.98,1,0,6,3,0,11
55629279450,201703,29,0,0,1,0,0,0
55629282881,201704,119.98,0,0,1,2,0,2
55629282957,201709,598.41,1,0,4,7,1,20
55629286726,201709,290.49,0,0,5,5,0,7
55629288281,201705,73.97,1,0,2,2,0,3
55629291506,201708,385.4,1,0,2,6,0,11
55629293104,201706,447.89,1,0,14,0,0,3
55629295456,201708,299,1,0,5,4,0,8
55629302183,201707,417.96,1,0,3,6,0,12
55629302215,201710,560.99,1,0,2,6,0,14
55629305434,201708,115,0,0,1,2,0,2
55629308617,201703,649.01,1,0,13,3,0,9
55629308956,201708,142.99,0,0,1,3,0,5
55629310135,201705,136.99,0,0,1,2,0,3
55629315031,201705,213.99,0,0,1,5,0,6
55629315752,201710,160.94,1,0,5,4,0,6
55629328824,201704,49,0,0,2,1,0,1
55629329432,201706,29,0,0,1,3,0,4
55629329937,201701,29.98,0,0,2,0,0,1
55629330003,201709,275.97,0,0,4,2,0,6
55629330421,201704,316,0,0,2,3,0,4
55629335011,201707,115.74,0,0,1,3,0,3
55629337936,201711,721.48,1,0,10,7,1,15
55629341636,201708,92.25,1,0,4,6,1,8
55629341737,201704,47.99,0,0,2,1,0,2
55629341885,201705,1461.29,1,0,13,7,2,32
55629342143,201705,42.99,0,0,1,1,0,2
55629348545,201704,122,0,0,1,2,0,5
55629349784,201709,627.19,0,0,10,6,0,11
55629349931,201703,761.49,1,0,4,1,0,2
55629350412,201701,186.6,1,0,8,0,0,2
55629351187,201711,159.98,0,0,2,3,0,5
55629351367,201701,299.67,1,0,2,0,0,1
55629351413,201708,135.5,0,0,2,4,0,4
55629351536,201706,109.99,1,0,1,3,0,5
55629351820,201706,146.98,1,0,3,10,0,12
55629353697,201707,189.42,0,0,2,6,0,11
55629353967,201708,64.97,0,0,2,7,0,7
55629355024,201709,94.47,0,0,2,3,0,5
55629356421,201705,88.99,0,0,2,3,0,6
55629356522,201708,81.98,0,0,1,3,0,3
55629359727,201708,356.93,0,0,7,0,0,3
55629362077,201709,458.45,0,0,5,5,0,9
55629363496,201704,79,0,0,1,1,0,1
55629367456,201701,280.75,1,0,3,5,0,11
55629367502,201707,39,0,0,1,1,0,1
55629372171,201710,188,1,0,4,3,0,8
55629377446,201701,57.5,1,0,6,1,0,5
55629380235,201706,177,1,0,1,2,0,2
55629380617,201710,401.22,1,0,4,0,0,0
55629383432,201709,122.99,0,0,2,3,0,3
55629383454,201706,71,0,0,3,2,0,3
55629384884,201701,84,0,0,1,0,0,1
55629387100,201702,291.17,1,0,7,5,0,12
55629388112,201704,81,0,0,1,3,0,3
55629400690,201711,56.74,0,0,1,0,0,1
55629401082,201706,266.98,1,0,5,1,0,2
55629401136,201705,242.33,0,0,7,5,0,13
55629403491,201709,243,0,0,1,3,0,8
55629404816,201711,69.97,1,0,1,0,0,1
55629406911,201701,21.98,0,0,8,2,0,4
55629407732,201710,234,1,0,6,2,0,5
55629408946,201701,123.99,0,0,4,4,0,8
55629411454,201711,99.99,0,0,1,1,0,1
55629416415,201709,17,0,0,1,0,0,0
55629417070,201710,44.99,0,0,2,0,0,0
55629417993,201707,92.25,1,0,1,4,0,7
55629418396,201706,490.44,1,0,4,4,0,11
55629422841,201709,84,0,0,3,2,0,3
55629427420,201706,46,0,0,1,1,0,2
55629428241,201703,139.5,0,0,1,0,0,0
55629429321,201705,98,1,0,1,1,0,2
55629434901,201704,234.96,1,0,5,3,0,5
55629436770,201704,86.02,1,0,5,1,0,2
55629437025,201704,123,0,0,1,2,0,2
55629437577,201711,10.49,0,0,2,3,0,3
55629442122,201708,78,1,0,3,0,0,1
55629442201,201702,795.99,0,0,3,1,0,2
55629442425,201704,59.97,0,0,1,2,0,2
55629442786,201704,169.5,0,0,1,2,0,3
55629444607,201703,768.74,1,1,12,2,0,8
55629445060,201703,163.99,0,0,1,2,0,2
55629445914,201706,68.25,0,0,2,2,0,3
55629446285,201704,51.5,0,0,5,2,0,6
55629456725,201704,1051.88,1,0,9,4,1,13
55629463125,201709,552.19,0,0,10,8,1,33
55629469800,201709,582.82,1,0,4,3,0,7
55629470066,201701,512.64,1,0,7,4,0,9
55629470945,201705,220.95,0,1,7,2,0,8
55629476471,201708,210,0,0,1,3,0,3
55629476853,201707,112,0,0,3,3,0,5
55629476990,201703,280,0,0,1,5,0,5
55629477595,201707,43.5,1,0,2,1,0,2
55629478325,201706,195.24,0,0,4,1,0,2
55629481936,201704,180,1,0,1,3,0,4
55629484052,201711,99.99,0,0,1,0,0,0
55629484207,201704,116,0,0,1,1,0,2
55629497294,201709,170.47,1,0,4,7,0,8
55629499151,201710,163.72,1,0,4,1,0,4
55629500554,201705,158.5,0,0,1,4,0,7
55629504626,201708,124.97,0,1,1,0,0,0
55629513266,201705,98,0,0,2,3,0,3
55629516135,201711,231,0,0,1,5,0,10
55629530085,201704,177,1,0,1,4,0,5
55629534193,201710,10,0,0,2,2,0,2
55629535475,201702,29,1,0,1,0,0,0
55629535745,201705,184.45,0,0,1,3,0,3
55629536432,201706,96.74,0,0,1,2,0,2
55629538740,201708,94.3,0,0,1,1,0,2
55629538874,201706,635.33,1,0,4,6,1,9
55629541223,201708,404.99,0,0,2,7,1,9
55629544857,201709,149.73,0,0,3,2,0,3
55629548211,201709,209.94,0,0,2,6,0,6
55629556661,201711,39.99,1,0,7,2,0,4
55629556795,201707,317.41,0,0,2,6,0,12
55629556986,201705,208.49,0,0,1,4,0,8
55629557954,201705,374.94,1,0,3,4,0,6
55629558346,201708,402.77,1,0,10,5,1,15
55629560314,201705,388.95,1,0,3,7,0,15
55629563162,201709,59.47,0,0,4,4,0,7
55629564220,201706,52.47,0,0,1,2,0,3
55629569146,201708,119.99,0,0,1,1,0,1
55629570575,201706,35,0,0,1,4,0,6
55629571125,201705,227.05,1,0,3,3,0,8
55629572623,201708,76,0,0,2,2,0,4
55629574074,201704,77,0,0,3,2,0,3
55629574232,201704,429.69,1,0,7,5,1,11
55629578610,201711,444.99,1,0,6,2,0,5
55629579316,201710,69.5,0,0,1,2,0,2
55629579770,201701,807.65,1,1,4,2,0,6
55629583650,201705,85.97,0,0,1,3,0,4
55629584334,201707,34.99,0,0,1,1,0,1
55629584864,201707,221.98,0,0,2,1,0,2
55629589814,201709,180,1,0,1,1,1,2
55629590094,201701,236.99,0,0,5,3,0,3
55629591624,201706,153.97,0,0,1,2,0,6
55629594155,201706,107,0,0,1,2,0,2
55629594562,201702,419.38,1,1,8,1,0,1
55629597035,201710,242.47,1,0,4,0,0,2
55629600487,201705,99,0,0,1,1,0,1
55629603853,201711,92.49,0,0,1,1,0,4
55629608872,201704,121.99,0,0,1,3,0,3
55629616024,201708,190.37,1,0,6,10,0,26
55629624881,201705,39,0,0,2,0,0,1
55629626533,201710,44.74,0,1,5,0,0,0
55629629910,201707,371.85,1,1,11,3,0,15
55629636884,201709,345.49,1,1,3,3,0,12
55629638064,201708,1407.59,1,0,8,4,3,25
55629640807,201705,98,0,0,1,1,0,2
55629641145,201708,25.49,0,0,1,1,0,1
55629641426,201705,216,0,0,2,3,0,6
55629641606,201710,2711.88,1,1,20,14,3,89
55629643172,201702,923.75,1,0,5,4,1,21
55629646661,201708,270.98,0,0,1,5,0,7
55629651326,201705,374.96,0,0,2,0,0,0
55629651452,201702,408.29,1,0,2,3,0,4
55629660607,201704,148,0,0,1,2,0,2
55629661046,201706,281.99,0,0,2,4,0,7
55629667563,201706,92.96,0,0,1,2,0,4
55629667732,201705,406.96,1,1,8,1,0,4
55629673560,201705,88.99,0,0,1,2,0,2
55629674006,201708,169.23,1,0,1,1,0,1
55629674132,201709,207,0,0,1,4,0,4
55629675087,201705,141.3,1,0,1,4,0,4
55629675180,201703,934.95,1,0,15,3,1,19
55629675890,201711,265,1,0,3,3,0,4
55629676776,201701,532.2,1,0,9,1,0,2
55629677607,201704,172.99,0,0,1,3,0,4
55629678590,201709,209.83,1,0,3,8,1,11
55629680937,201709,276.47,0,0,6,6,0,10
55629684630,201701,403.48,1,0,7,9,3,21
55629685134,201706,108.99,0,0,2,6,0,10
55629685956,201703,384.2,1,0,8,9,1,18
55629689862,201707,375.9,1,0,2,6,1,14
55629690310,201705,20,0,0,1,1,0,1
55629690905,201707,96.96,1,0,3,4,0,5
55629692954,201706,125.74,0,0,3,2,0,4
55629702277,201708,186,0,0,2,3,0,5
55629706363,201708,295.5,0,0,10,6,1,25
55629710593,201707,88,0,0,2,4,0,7
55629711897,201706,39.98,1,0,2,1,0,2
55629717480,201702,329.43,1,0,10,4,0,10
55629718412,201707,66,0,0,6,5,0,10
55629719233,201708,108.98,1,0,1,1,0,2
55629720121,201711,311.44,1,0,4,4,0,9
55629727232,201707,168.97,1,0,8,8,0,17
55629729537,201709,393.48,1,0,4,8,2,13
55629731787,201709,29.99,0,0,2,4,0,6
55629735491,201709,34,1,0,1,1,0,2
55629736830,201706,10.99,0,0,1,1,0,1
55629737471,201707,108,0,0,1,1,0,1
55629738472,201706,261.97,1,1,11,4,1,8
55629740970,201706,89.97,0,0,1,3,0,3
55629741856,201704,219,0,0,1,5,0,5
55629748912,201706,569,0,0,4,11,0,18
55629751947,201702,312.99,0,0,5,1,0,4
55629753422,201706,100,1,0,4,11,0,16
55629754661,201710,362.99,1,0,2,4,0,8
55629757260,201705,278.57,1,0,2,6,0,8
55629759330,201711,11.99,0,0,2,0,0,0
55629760341,201709,166.99,0,0,1,3,0,3
55629762523,201705,249,1,0,1,3,0,10
55629763816,201709,643.88,1,0,5,5,0,16
55629773031,201706,83.95,0,0,1,4,0,7
55629773435,201704,274.55,0,1,8,3,0,9
55629778591,201707,506.79,1,0,2,3,0,6
55629783807,201707,68,0,0,1,1,0,4
55629787577,201706,244.93,1,0,4,8,0,15
55629788905,201708,313.01,1,0,3,5,0,9
55629789030,201707,210.75,0,0,2,5,0,6
55629800423,201706,324.88,1,1,21,21,2,45
55629804427,201705,747.19,1,1,32,3,1,14
55629807073,201711,262.48,0,0,6,2,0,2
55629810785,201708,121.45,1,0,1,3,1,5
55629817333,201706,74.24,0,0,4,1,0,3
55629819155,201704,80.24,1,0,8,4,0,10
55629821361,201708,168.95,1,0,4,4,0,29
55629822597,201706,99,0,0,3,2,0,3
55629824476,201706,203.45,0,0,3,3,0,7
55629839430,201710,1561.17,0,0,23,3,0,19
55629840081,201708,76.24,1,0,3,3,0,5
55629840214,201709,600.98,1,0,3,11,0,18
55629861062,201705,776.41,1,0,5,10,0,19
55629861206,201711,223.71,1,0,2,2,1,5
55629862751,201705,29,0,0,1,1,0,1
55629869073,201704,99,0,0,1,1,0,1
55629869646,201710,546.76,1,1,5,4,0,9
55629876666,201709,399,1,0,2,5,0,6
55629880221,201701,44,0,0,9,2,0,4
55629884236,201708,359.98,1,0,9,3,0,8
55629885352,201708,24.5,0,0,2,2,0,3
55629889165,201707,72.97,0,0,2,1,0,3
55629897694,201705,151,0,0,2,3,0,4
55629898583,201707,502.56,1,0,12,6,1,12
55629900367,201706,530.99,1,0,1,0,0,0
55629900435,201709,185,1,0,2,3,1,5
55629900763,201706,419.22,1,0,5,5,0,9
55629901212,201711,499.2,1,0,6,8,1,27
55629909832,201701,295.56,1,0,2,1,0,2
55629912405,201706,527.93,0,1,7,2,0,6
55629913385,201703,99.99,1,0,3,6,0,9
55629913701,201704,130.2,1,0,2,4,0,4
55629918526,201702,288.8,1,0,7,3,0,6
55629918562,201707,866.33,1,0,9,4,1,10
55629923137,201709,24,0,0,1,1,1,2
55629926233,201710,94.94,0,0,2,1,0,2
55629936685,201705,315.48,1,0,9,5,0,15
55629942466,201704,131,0,0,2,4,0,6
55629943290,201704,403.48,0,0,3,2,0,4
55629944990,201704,132,1,0,2,4,0,7
55629947711,201704,192.59,1,0,1,4,0,4
55629952920,201709,2013.57,1,0,24,2,0,13
55629961467,201706,230.94,0,0,3,6,0,8
55629961795,201707,580.96,1,0,3,8,1,20
55629965272,201703,129.99,1,0,3,3,0,4
55629967667,201701,230.97,0,0,4,0,0,1
55629971345,201706,118,0,0,2,1,0,2
55629973473,201706,239.98,0,0,2,1,0,6
55629979097,201701,89.97,0,0,1,2,0,3
55629981641,201707,172.46,0,0,3,2,0,3
55629981775,201707,29.25,0,0,1,1,0,1
55629982891,201711,746.04,1,0,8,0,0,0
55629990371,201705,452.21,0,0,3,4,0,11
55629991574,201701,63.5,0,0,1,5,0,8
55629996117,201711,167.99,0,0,2,6,0,7
55629999440,201707,578.05,1,0,10,8,1,19
55630000560,201704,222.48,0,0,3,2,0,3
55630008560,201701,15,1,0,1,2,0,3
55630012325,201704,106,0,0,1,2,0,2
55630015421,201703,153.49,0,0,6,6,1,11
55630016570,201703,49,0,0,1,2,0,3
55630018954,201710,932.67,1,0,18,0,0,1
55630027255,201704,180.96,1,0,13,8,1,29
55630036910,201711,44,0,1,1,2,0,3
55630042490,201705,140.99,0,0,1,2,0,3
55630046775,201705,246.5,0,0,2,4,0,4
55630054460,201703,19,1,0,2,3,0,4
55630058464,201705,96,0,0,1,3,0,4
55630061130,201701,377.47,1,0,1,4,0,9
55630061837,201707,34.99,0,0,1,1,0,1
55630070286,201707,169.68,1,0,8,5,0,13
55630071106,201701,238.97,1,0,11,4,0,13
55630071287,201702,250.5,1,0,8,4,0,11
55630078037,201709,175.95,1,0,2,1,0,1
55630090695,201705,25,1,0,1,1,0,2
55630093632,201701,371.79,1,0,7,5,0,15
55630093733,201705,294.74,0,0,1,3,0,8
55630097502,201707,76.05,1,0,1,4,0,9
55630099191,201708,895.06,1,0,13,7,0,13
55630102033,201709,208.48,0,0,5,7,0,9
55630102101,201705,184.5,1,0,1,4,0,4
55630102732,201711,618.99,1,0,10,5,1,12
55630103203,201704,469.03,1,0,15,5,2,24
55630103531,201703,235.75,1,0,14,1,0,5
55630104655,201704,305,0,0,1,4,0,5
55630106761,201708,395.95,1,0,2,9,0,11
55630107650,201710,153.99,0,0,12,6,1,13
55630108244,201706,89.97,0,0,1,2,0,3
55630108716,201711,197.96,1,0,1,2,0,2
55630117536,201706,185.96,0,0,1,2,0,2
55630124624,201702,30,0,0,2,1,0,1
55630134852,201706,29,0,0,1,1,0,3
55630135651,201705,99.99,0,0,1,1,0,1
55630136357,201711,82.48,0,0,1,1,0,2
55630136447,201711,59,1,0,2,1,0,2
55630138766,201705,146,0,0,1,1,0,4
55630139385,201708,133.98,1,0,4,3,0,4
55630140071,201706,204.28,1,0,2,10,0,12
55630144514,201709,168.5,0,0,3,3,1,9
55630145991,201710,205.96,1,0,4,4,0,6
55630147575,201708,158,0,0,1,2,0,2
55630150746,201708,398.75,1,0,5,3,0,7
55630153785,201708,83.97,0,0,2,6,0,8
55630160253,201709,264.96,1,1,8,1,0,4
55630163706,201711,274.26,0,0,2,1,0,1
55630163717,201702,357.69,1,0,10,5,0,21
55630164743,201702,363.44,1,0,2,0,0,0
55630169085,201711,112,0,0,1,2,0,4
55630171356,201711,111.48,1,0,1,1,0,3
55630177466,201703,369,0,0,3,4,0,6
55630181447,201704,254,0,0,2,0,0,0
55630182743,201703,257.5,0,0,1,5,0,7
55630183791,201707,536.5,0,1,2,6,0,11
55630192881,201711,175.99,0,1,1,0,0,1
55630194014,201708,546.99,1,0,3,8,1,19
55630195400,201701,468.49,1,0,5,5,0,11
55630196737,201710,118.98,0,0,1,0,0,0
55630200595,201704,58.5,0,0,1,1,0,2
55630202430,201701,77.5,0,0,1,0,0,0
55630202474,201708,411.44,0,0,2,2,0,5
55630203305,201706,82.47,0,0,2,1,0,3
55630203464,201706,79.96,0,0,1,1,0,2
55630204072,201708,125.08,1,0,6,1,0,3
55630205105,201709,550.96,0,0,4,2,0,6
55630205501,201707,122.39,1,0,2,2,0,3
55630205996,201707,119,0,0,2,3,0,6
55630207200,201707,154,0,0,2,2,0,5
55630209167,201705,557.1,1,0,2,7,0,12
55630210967,201707,187.97,0,0,1,2,0,4
55630213555,201709,254.5,0,0,2,5,0,9
55630213847,201709,115,0,0,2,3,0,8
55630214105,201711,280.24,0,0,6,0,0,0
55630215694,201707,604.31,0,0,3,9,0,27
55630216367,201707,242.99,1,0,3,2,0,5
55630217807,201708,78.99,0,0,1,1,0,1
55630218790,201709,301,0,0,1,7,0,7
55630226890,201711,113,1,0,4,3,0,4
55630228643,201710,743.99,0,0,4,2,0,12
55630228755,201706,225.13,1,0,3,7,0,10
55630230442,201711,72.99,1,0,1,4,0,4
55630230680,201707,209.95,0,0,2,4,0,7
55630231115,201707,61.99,0,0,1,1,0,3
55630232040,201707,430.95,1,0,3,2,0,5
55630232444,201701,117,0,0,2,4,0,7
55630236372,201705,94.99,0,0,1,3,0,3
55630238172,201707,125.96,0,0,1,3,0,4
55630239746,201706,178.74,0,0,2,5,0,7
55630239883,201706,129.49,0,0,10,4,0,12
55630242964,201711,435.23,0,0,3,14,1,26
55630244021,201707,119.45,0,0,1,4,0,6
55630244403,201708,634.79,1,0,14,3,0,10
55630247590,201708,171.71,1,0,1,7,0,9
55630249163,201704,222.22,1,0,4,1,0,1
55630258231,201708,184.73,0,0,2,2,0,4
55630260254,201707,490.25,0,0,4,7,0,11
55630266061,201704,153.99,0,0,1,2,0,2
55630268106,201701,778.13,1,0,19,4,1,13
55630269255,201708,2092.79,1,0,22,9,1,36
55630269907,201704,108,0,0,3,2,0,3
55630278990,201711,104.97,1,0,1,1,0,2
55630280706,201708,192.11,1,0,5,5,0,9
55630281091,201707,302.96,1,0,4,2,0,4
55630287301,201709,155,0,0,1,4,0,4
55630288504,201709,104,0,0,1,2,0,2
55630289202,201706,139.5,0,0,1,1,0,1
55630293724,201701,180.96,0,0,4,3,0,6
55630294332,201701,868.19,1,0,6,6,0,14
55630294660,201705,525.33,1,0,29,4,0,17
55630296907,201706,189.97,1,0,2,2,0,3
55630297630,201706,324.21,1,0,5,5,1,8
55630297832,201708,238.5,0,0,2,6,0,6
55630298246,201708,133.98,0,0,2,2,0,3
55630307111,201711,130.25,1,0,3,3,0,7
55630307180,201705,269.98,1,0,1,5,0,8
55630314207,201710,218.99,0,0,4,0,0,0
55630314560,201710,194.8,1,0,11,5,0,13
55630316010,201705,129.99,0,0,2,4,0,7
55630320035,201707,81.96,1,0,1,0,0,1
55630324121,201707,25,0,0,1,0,0,2
55630324200,201711,281,1,0,2,3,0,4
55630330320,201702,49,1,0,3,3,0,7
55630337251,201702,233.08,1,0,4,4,0,7
55630339141,201707,72.49,0,0,1,3,0,3
55630339466,201705,219.49,1,0,9,5,0,12
55630341197,201709,409.99,0,0,5,1,0,1
55630341290,201706,129.98,0,0,1,2,0,2
55630345023,201706,59,0,0,1,0,0,0
55630347274,201711,203.98,0,0,1,2,0,5
55630347735,201706,79.49,0,0,1,2,0,2
55630348116,201701,42.07,1,0,3,0,0,1
55630349906,201711,22.86,0,0,6,1,0,3
55630351572,201711,225.5,0,0,3,4,0,4
55630354722,201711,453.04,1,0,5,2,0,4
55630355002,201711,645.43,1,0,9,4,0,8
55630356047,201704,181.97,0,0,1,1,0,4
55630359402,201711,69.94,1,0,2,0,0,0
55630360323,201706,243.96,1,0,5,3,0,6
55630362271,201705,426.39,1,0,4,2,0,4
55630363700,201704,176.98,0,0,2,2,0,4
55630364677,201701,674.26,0,0,10,3,0,6
55630365490,201710,883.92,0,0,2,1,0,9
55630365746,201709,119.96,0,0,2,3,0,5
55630379325,201705,98.99,0,0,1,2,0,4
55630381610,201703,166.28,0,0,13,1,0,2
55630384635,201707,139.92,0,0,2,4,0,4
55630385052,201708,115.95,0,0,2,4,0,6
55630402836,201708,308,0,0,1,5,0,6
55630402962,201705,383,0,0,1,6,0,7
55630404142,201706,150.98,0,0,1,2,0,3
55630406775,201711,300.75,1,0,6,3,1,7
55630406900,201703,349.49,1,0,5,0,0,1
55630420476,201711,253.99,0,0,4,4,0,7
55630421062,201708,83,0,0,1,2,0,2
55630422502,201704,287.84,1,0,4,8,0,18
55630424223,201701,55.97,1,1,1,0,0,1
55630424627,201710,29,1,0,11,3,0,10
55630427172,201704,424.71,1,0,7,4,0,8
55630431186,201705,210.97,1,1,21,3,0,6
55630431931,201709,164.96,0,0,2,3,0,6
55630435564,201707,132.97,0,0,1,5,0,7
55630456390,201707,78,0,0,5,2,0,2
55630460641,201709,102,1,0,2,2,0,4
55630464216,201709,194,0,0,1,3,0,4
55630464883,201705,68,0,0,2,1,0,4
