cid,flag_included,flag_buy
55630359402,1,0
55630360323,1,0
55630362271,1,0
55630363665,1,0
55630363700,1,0
55630364677,0,0
55630365490,1,0
55630365746,0,0
55630372261,1,0
55630379325,1,0
55630381610,1,1
55630384635,0,0
55630385052,0,0
55630390924,1,1
55630395176,1,0
55630402836,1,1
55630402962,1,0
55630404142,1,0
55630406775,1,0
55630406900,1,0
55630416394,1,0
55630420476,0,0
55630421062,1,0
55630422502,0,0
55630424223,1,0
55630424627,1,0
55630427172,1,0
55630431186,1,1
55630431931,0,0
55630435564,1,0
55630443642,0,0
55630449910,1,0
55630456390,1,0
55630460641,1,0
55630464216,1,0
55630464883,1,0
55630467987,1,0
55630475906,0,0
55630477731,1,0
55630483815,0,0
55630500792,1,1
55630500860,0,0
55630505461,0,0
55630509995,1,0
55630510511,0,0
55630519567,0,0
55630520037,1,0
55630532764,0,0
55630532786,1,1
55630535251,1,0
55630538027,1,0
55630538571,1,1
55630538694,1,0
55630541360,1,0
55630543113,1,0
55630546411,0,0
55630551754,1,0
55630556117,1,0
55630564682,1,0
55630566990,1,0
55630567425,0,0
55630568956,1,0
55630570182,1,0
55630570496,1,0
55630572104,0,0
55630572115,1,0
55630572476,1,0
55630573242,1,0
55630574186,0,0
55630576292,1,0
55630577596,1,0
55630578902,0,0
55630579237,1,0
55630582545,1,0
55630585425,1,1
55630589443,0,0
55630589591,0,0
55630591747,1,0
55630593165,1,0
55630598623,1,1
55630599602,0,0
55630599837,1,1
55630601895,0,0
55630610624,0,0
55630613234,1,0
55630613335,1,0
55630615430,1,0
55630619593,1,0
55630622605,1,1
55630627084,1,1
55630627974,1,0
55630633092,1,1
55630634767,1,0
55630635577,1,0
55630635973,1,0
55630651812,0,0
55630654592,1,0
55630659203,0,0
55630659586,0,0
55630662490,0,0
55630668542,1,1
55630668777,1,0
55630669521,1,0
55630672037,1,0
55630676202,1,0
55630676787,1,0
55630677384,1,0
55630678464,1,0
55630680760,0,0
55630682344,1,0
55630683640,0,0
55630685675,1,0
55630687947,1,0
55630688645,1,0
55630688681,0,0
55630698307,1,0
55630700895,1,1
55630706417,1,0
55630707306,1,1
55630709571,0,0
55630710896,1,0
55630713192,0,0
55630715914,0,0
55630717545,1,1
55630717567,1,0
55630719435,1,0
55630722765,1,0
55630723452,1,0
55630724860,1,1
55630726217,1,0
55630735242,0,0
55630737165,1,0
55630737604,0,0
55630737976,1,0
55630738630,1,1
55630741553,0,0
55630742644,1,0
55630745751,1,1
55630746190,1,1
55630748350,1,0
55630749892,1,0
55630758553,1,0
55630760082,0,0
55630761872,1,0
55630762873,1,0
55630763197,0,0
55630769522,1,0
55630771851,1,0
55630777284,1,0
55630779523,0,0
55630787580,0,0
55630791255,1,1
55630792425,1,0
55630792706,1,0
55630794351,1,0
55630795576,0,0
55630796454,1,0
55630798063,0,0
55630801097,0,0
55630801785,1,0
55630802256,0,0
55630802371,1,1
55630810547,0,0
55630811753,1,1
55630812620,1,0
55630817467,1,0
55630819357,1,0
55630819922,1,0
55630826355,0,0
55630831654,1,0
55630833612,0,0
55630837245,1,0
55630839791,0,0
55630844917,1,0
55630848171,0,0
55630848326,1,0
55630851320,1,0
55630851566,0,0
55630868252,0,0
55630868771,1,0
55630870905,1,1
55630872547,1,0
55630873100,1,1
55630873605,0,0
55630874235,0,0
55630875542,0,0
55630876057,1,0
55630876680,0,0
55630880005,0,0
55630880117,0,0
55630881662,1,0
55630882717,1,1
55630887411,0,0
55630887534,0,0
55630887657,1,0
55630887840,1,0
55630888737,1,0
55630889921,0,0
55630890031,0,0
55630893157,0,0
55630893722,1,0
55630894521,0,0
55630895984,1,0
55630900097,1,0
55630901360,1,0
55630901393,1,0
55630901890,0,0
55630902563,1,0
55630903485,1,1
55630905241,0,0
55630906253,1,1
55630906310,1,0
55630909201,1,1
55630909731,0,0
55630909865,0,0
55630912960,1,0
55630913756,0,0
55630914591,1,0
55630915196,1,0
55630916647,1,0
55630917200,1,0
55630921733,0,0
55630928033,1,0
55630932487,1,0
55630933747,1,0
55630935910,1,0
55630936595,0,0
55630938023,1,0
55630938340,0,0
55630938430,0,0
55630938812,1,0
55630940871,1,0
55630945900,1,0
55630945966,1,0
55630949915,1,1
55630953075,0,0
55630953594,1,0
55630953976,1,0
55630955415,1,1
55630956517,1,0
55630957781,0,0
55630959400,1,0
55630959570,1,1
55630963504,1,0
55630969254,1,0
55630973934,0,0
55630979471,0,0
55630982372,0,0
55630982901,1,0
55630983373,1,0
55631003261,1,0
55631012834,1,1
55631015916,1,0
55631018876,0,0
55631021845,1,0
55631022903,1,0
55631025920,1,1
55631027065,0,0
55631031565,1,0
55631037303,0,0
55631049847,0,0
55631054100,0,0
55631055970,1,0
55631057071,1,0
55631058702,0,0
55631059185,1,0
55631063054,1,0
55631063980,1,0
55631064992,1,1
55631069582,0,0
55631076601,1,0
55631083203,0,0
55631108043,0,0
55631110527,1,0
55631113072,1,0
55631115412,0,0
55631130767,1,0
55631139162,1,0
55631140342,1,1
55631143583,1,0
55631144573,1,0
55631151683,1,0
55631154790,0,0
55631156936,1,0
55631159344,1,0
55631161110,0,0
55631164607,1,0
55631167512,1,0
55631169110,0,0
55631171177,1,0
55631175296,1,0
55631177456,1,0
55631188076,0,0
55631188087,0,0
55631191452,1,0
55631196662,1,0
55631198055,1,0
55631199012,0,0
55631205016,1,0
55631207054,0,0
55631209722,1,0
55631211521,1,0
55631225302,0,0
55631227236,1,0
55631227506,1,0
55631233017,0,0
55631238047,0,0
55631240015,0,0
55631241377,0,0
55631243717,1,0
55631243922,0,0
55631247476,1,0
55631248217,1,0
55631249412,0,0
55631252821,0,0
55631253495,1,0
55631253653,1,0
55631254124,1,0
55631256274,1,0
55631256894,0,0
55631257804,0,0
55631258164,1,0
55631258287,0,0
55631260244,0,0
55631261414,1,0
55631262080,1,0
55631262145,1,0
55631263575,0,0
55631264093,1,0
55631266242,1,1
55631270977,1,0
55631273734,1,1
55631277402,0,0
55631281056,0,0
55631282327,1,0
55631282396,1,1
55631282770,1,0
55631284015,0,0
55631284477,1,0
55631285456,1,0
55631285795,1,0
55631291194,0,0
55631291756,1,0
55631293624,1,1
55631293671,1,1
55631297620,1,0
55631298610,1,0
55631299194,1,0
55631299240,0,0
55631308070,1,1
55631309161,0,0
55631309680,0,0
55631314626,1,0
55631314943,0,0
55631316707,1,1
55631318802,1,0
55631320555,1,0
55631322492,1,1
55631322614,1,0
55631324537,1,0
55631326755,0,0
55631329873,0,0
55631333324,1,0
55631333551,1,0
55631333807,1,1
55631338411,0,0
55631339805,0,0
55631341301,0,0
55631345543,1,0
55631347297,1,0
55631348737,1,0
55631352011,1,1
55631357502,0,0
55631357896,0,0
55631358190,1,0
55631358921,1,0
55631360706,0,0
55631361202,1,0
55631361833,1,0
55631366311,0,0
55631367107,0,0
55631369134,0,0
55631370011,1,0
55631370123,1,0
55631370620,1,0
55631372406,1,0
55631374444,0,0
55631376651,0,0
55631379067,1,0
55631380214,0,0
55631383015,0,0
55631383365,0,0
55631390204,1,0
55631390723,0,0
55631391937,0,0
55631393593,1,1
55631395201,1,1
55631400893,1,0
55631403210,1,0
55631406440,1,0
55631407427,1,0
55631409252,0,0
55631409601,1,0
55631409623,1,0
55631411105,1,0
55631412683,1,1
55631418623,1,1
55631422604,1,0
55631424314,1,0
55631424383,1,0
55631426046,1,0
55631426590,1,1
55631428455,1,0
55631428480,0,0
55631431121,1,1
55631431907,1,1
55631436151,1,0
55631437581,1,0
55631438920,1,0
55631441887,0,0
55631443056,1,0
55631443373,0,0
55631445285,0,0
55631445591,1,1
55631446772,1,0
55631447571,1,0
55631448471,0,0
55631455354,1,0
55631455895,0,0
55631458630,1,0
55631459426,0,0
55631462453,1,0
55631462802,1,0
55631462835,1,0
55631464307,0,0
55631464624,1,0
55631468235,0,0
55631471860,1,0
55631472386,1,1
55631473390,1,0
55631478157,1,0
55631480802,1,0
55631483694,1,0
55631486923,1,0
55631487812,1,0
55631489883,0,0
55631493662,1,0
55631494955,0,0
55631496834,0,0
55631497507,1,0
55631499930,0,0
55631503107,0,0
55631509804,0,0
55631510051,0,0
55631510523,1,0
55631510884,1,1
55631511207,1,0
55631511593,1,0
55631512190,1,1
55631513537,1,0
55631514134,1,0
55631515463,1,1
55631516442,1,0
55631518051,1,0
55631520243,0,0
55631520593,0,0
55631522100,1,0
55631524157,1,0
55631525396,1,0
55631528582,0,0
55631532790,1,0
55631536026,0,0
55631536671,1,0
55631536750,1,0
55631537311,1,1
55631537322,1,0
55631537694,1,0
55631539472,0,0
55631543857,1,0
55631544904,1,0
55631546470,0,0
55631547910,1,0
55631548076,1,0
55631551070,1,0
55631552453,1,0
55631553601,1,0
55631553746,1,0
55631556334,1,0
55631558653,0,0
55631559575,1,1
55631560250,0,0
55631560902,1,0
55631562757,1,0
55631571227,1,1
55631571375,1,1
55631574064,1,1
55631574943,1,1
55631575180,1,0
55631577946,1,0
55631578237,0,0
55631579047,1,0
55631588904,0,0
55631589747,1,0
55631591964,1,0
55631592705,0,0
55631593605,1,0
55631593854,0,0
55631594992,0,0
55631597915,1,0
55631599917,0,0
55631600837,1,0
55631601997,1,0
55631604077,1,0
55631606972,0,0
55631608916,1,0
55631611291,0,0
55631613202,1,0
55631618164,0,0
55631621854,0,0
55631624846,1,0
55631625443,1,1
55631625793,1,0
55631626084,1,0
55631628572,1,0
55631629133,0,0
55631629472,1,0
55631631563,0,0
55631633925,1,0
55631635310,0,0
55631639383,1,0
55631639686,1,0
55631639844,0,0
55631643500,0,0
55631644310,1,0
55631645816,1,0
55631647515,1,0
55631653297,1,1
55631655727,1,0
55631656810,1,0
55631658575,1,0
55631662682,1,0
55631666202,1,1
55631667607,0,0
55631668262,1,1
55631672005,1,1
55631677972,1,0
55631679307,1,0
55631680916,0,0
55631683980,0,0
55631684156,0,0
55631685722,1,0
55631687577,1,0
55631690322,0,0
55631696137,0,0
55631696364,0,0
55631696746,1,0
55631698117,0,0
55631698221,1,0
55631699550,1,1
55631702144,1,0
55631705002,1,0
55631705770,1,0
55631706331,0,0
55631713687,0,0
55631713722,1,0
55631713777,0,0
55631714183,1,0
55631714237,0,0
55631715511,1,0
55631717805,1,0
55631719212,0,0
55631719775,1,0
55631728357,1,1
55631731250,1,0
55631731777,0,0
55631733645,1,0
55631733940,1,0
55631735852,1,0
55631736367,1,1
55631736842,1,1
55631738822,0,0
55631740935,0,0
55631742364,0,0
55631743725,1,0
55631744625,1,0
55631745921,0,0
55631745976,0,0
55631747822,1,0
55631747981,1,1
55631749860,1,0
55631750183,1,0
55631751115,1,1
55631753582,0,0
55631760757,1,0
55631760940,1,0
55631762232,1,0
55631762647,0,0
55631763165,1,1
55631763334,0,0
55631764270,1,0
55631765000,1,0
55631766586,1,0
55631766845,1,0
55631767237,1,0
55631767262,0,0
55631770307,1,0
55631772493,1,0
55631773425,1,1
55631776947,0,0
55631777522,0,0
55631783934,1,1
55631784993,0,0
55631796682,1,1
55631798312,1,1
55631800211,1,0
55631800334,1,0
55631800637,0,0
55631806073,1,1
55631807524,0,0
55631812892,1,0
55631813374,1,0
55631814050,1,0
55631818335,1,0
55631820437,1,1
55631823746,1,0
55631824105,1,1
55631827021,1,0
55631829362,1,0
55631834142,1,1
55631836007,1,0
55631838485,1,0
55631841746,1,0
55631841757,1,0
55631842985,0,0
55631844730,0,0
55631846631,0,0
55631846732,0,0
55631847001,1,0
55631847203,1,0
55631850047,1,0
55631856520,0,0
55631859095,1,1
55631863122,1,0
55631864844,1,0
55631866251,1,0
55631868365,1,0
55631869603,1,0
55631870560,1,0
55631880820,1,0
55631886545,1,0
55631888187,0,0
55631890810,1,0
55631893060,1,0
55631897626,0,0
55631900292,1,0
55631900911,1,0
55631904904,1,0
55631918091,1,0
55631918437,0,0
55631919023,0,0
55631921723,1,1
55631922230,1,0
55631930013,1,0
55631931601,0,0
55631934075,1,1
55631943547,1,0
55631943684,0,0
55631944843,0,0
55631948151,1,1
55631948724,1,0
55631949400,0,0
55631951737,0,0
55631952637,1,0
55631962616,0,0
55631964913,0,0
55631965770,0,0
55631966803,1,0
55631968827,1,0
55631970954,0,0
55631972192,1,0
55631976703,0,0
55631977027,1,0
55631977636,0,0
55631979133,0,0
55631980627,1,0
55631980890,0,0
55631992002,1,1
55631992172,0,0
55631993904,0,0
55631994477,1,0
55632001314,1,0
55632003893,1,0
55632005343,1,0
55632009516,0,0
55632009620,1,0
55632012114,1,1
55632018552,1,0
55632018923,1,1
55632019023,1,1
55632021103,1,0
55632021240,1,0
55632024164,0,0
55632028247,1,0
55632032477,1,0
55632038983,1,0
55632039544,1,0
55632044472,1,0
55632063246,1,0
55632065587,0,0
55632066421,0,0
55632071021,1,1
55632071267,1,0
55632072574,1,0
55632073283,1,0
55632073506,0,0
55632074882,0,0
55632084757,0,0
55632086377,0,0
55632096604,1,0
55632097980,0,0
55632099362,1,0
55632101146,1,0
55632102284,0,0
55632109362,1,1
55632113343,1,0
55632113556,1,0
55632119925,1,0
55632127225,1,0
55632127247,0,0
55632128406,0,0
55632129667,1,0
55632134223,1,0
55632134515,1,0
55632135112,0,0
55632136193,1,0
55632136250,1,1
55632136960,1,0
55632139297,0,0
55632141300,1,0
55632144383,0,0
55632146486,1,0
55632150885,1,0
55632155204,0,0
55632159651,0,0
55632163744,0,0
55632170504,1,0
55632176311,1,0
55632181993,1,1
55632187324,1,0
55632187810,1,0
55632188394,1,0
55632189902,0,0
55632191950,1,0
55632192421,0,0
55632193354,0,0
55632194795,1,0
55632197112,1,0
55632198023,0,0
55632198182,1,0
55632199013,1,0
55632204276,0,0
55632207451,0,0
55632211702,0,0
55632213740,1,0
55632214583,1,0
55632216495,1,0
55632217542,1,1
55632218442,1,1
55632219803,0,0
55632227150,1,0
55632229952,0,0
55632231041,1,1
55632231885,0,0
55632235542,0,0
55632237724,1,0
55632239366,1,0
55632247750,0,0
55632253351,0,0
55632258457,0,0
55632260696,0,0
55632263590,0,0
55632266953,0,0
55632268201,1,0
55632268616,1,0
55632271957,1,0
55632274411,0,0
55632277302,1,0
55632277393,0,0
55632279517,1,0
55632280586,0,0
55632286313,0,0
55632288856,1,0
55632294460,1,0
55632296790,1,0
55632300442,1,0
55632300950,1,0
55632306282,1,1
55632306765,1,0
55632311116,0,0
55632314087,0,0
55632317251,0,0
55632319826,1,0
55632319974,1,0
55632321243,1,0
55632322301,1,0
55632324606,1,0
55632329481,0,0
55632331457,1,0
55632334405,1,0
55632339132,1,0
55632341292,1,0
55632341537,1,0
55632351257,0,0
55632356290,1,0
55632358944,1,0
55632365027,1,0
55632367540,1,0
55632370247,0,0
55632376054,1,1
55632380666,0,0
55632388385,1,0
55632389397,0,0
55632392726,1,0
55632395675,0,0
55632396946,1,0
55632401332,0,0
55632403280,0,0
55632416734,1,1
55632423170,1,0
55632427736,1,0
55632431944,0,0
55632433430,0,0
55632440111,0,0
55632442001,0,0
55632450945,1,1
55632452600,1,0
55632454130,1,0
55632457425,1,1
55632459171,1,0
55632460722,1,0
55632463455,1,1
55632464852,1,1
55632467361,0,0
55632469691,0,0
55632481996,1,0
55632484540,0,0
55632486373,1,0
55632488342,1,1
55632489772,1,1
55632491344,1,0
55632492107,1,0
55632494257,1,0
55632497533,0,0
55632501560,1,0
55632504066,1,1
55632504866,1,0
55632506262,1,0
55632506871,1,0
55632509265,0,0
55632515002,1,0
55632534746,0,0
55632534984,1,1
55632540394,1,0
55632544624,0,0
55632545265,1,1
55632550766,0,0
55632551972,1,0
55632553286,1,0
55632557956,1,0
55632560183,1,0
55632563265,0,0
55632569984,0,0
55632572232,0,0
55632573907,0,0
55632575675,0,0
55632580851,1,0
55632582291,1,0
55632583991,1,1
55632585690,0,0
55632593181,1,0
55632600546,0,0
55632600986,1,0
55632602966,1,0
55632603224,1,0
55632609187,1,0
55632610990,1,1
55632612505,1,1
55632616873,1,0
55632618110,1,0
55632619076,0,0
55632621246,1,1
55632625411,0,0
55632628537,1,1
55632630112,0,0
55632631924,1,0
55632635470,0,0
55632636853,1,0
55632638606,1,0
55632639801,1,0
55632642432,0,0
55632646223,0,0
55632652026,1,0
55632652747,1,0
55632658396,1,1
55632661444,0,0
55632672604,0,0
55632677173,0,0
55632677872,0,0
55632678512,1,0
55632679377,1,0
55632682966,0,0
55632683664,0,0
55632685374,1,0
55632686432,1,0
55632688027,0,0
55632696815,1,0
55632697290,1,0
55632697661,1,0
55632700446,1,0
55632700727,1,0
55632711732,1,0
55632715073,1,0
55632715826,1,0
55632716175,0,0
55632717615,1,0
55632724736,1,0
55632726064,1,0
55632727090,1,1
55632727292,0,0
55632727977,1,0
55632728011,1,1
55632729597,1,1
55632731204,0,0
55632732104,1,1
55632742815,1,0
55632751037,1,0
55632757251,0,0
55632759026,1,0
55632764732,1,0
55632775161,0,0
55632775611,1,1
55632777660,1,0
55632802643,1,0
55632803215,0,0
55632803226,0,0
55632804195,1,1
55632810844,1,1
55632811113,1,0
55632811777,1,1
55632813825,1,0
55632813984,1,0
55632814130,1,0
55632816356,0,0
55632816514,1,1
55632819023,1,1
55632819834,1,0
55632822342,1,0
55632823703,1,0
55632824502,0,0
55632824650,1,0
55632830273,1,0
55632832905,1,0
55632833085,1,0
55632834086,1,0
55632835270,1,0
55632835630,1,0
55632835663,1,0
55632839306,0,0
55632841941,0,0
55632843154,1,0
55632846395,1,0
55632855171,0,0
55632863156,1,0
55632866036,1,0
55632866115,0,0
55632870323,0,0
55632874925,0,0
55632877502,1,0
55632880335,1,0
55632881235,0,0
55632882610,1,0
55632882801,1,1
55632882881,1,0
55632883330,1,0
55632883756,1,1
55632884926,0,0
55632888010,1,0
55632889033,0,0
55632889710,1,0
55632890347,1,0
55632892284,1,0
55632892655,0,0
55632894581,1,0
55632894602,1,0
55632895175,1,1
55632897526,1,0
55632898844,1,0
55632901845,1,0
55632901867,0,0
55632902543,1,0
55632903692,1,0
55632903904,1,0
55632904127,1,0
55632905456,0,0
55632905852,1,0
55632906107,0,0
55632906211,1,0
55632906864,1,0
55632909485,1,0
55632910384,1,0
55632911507,1,0
55632914986,1,0
55632916966,0,0
55632919680,0,0
55632920002,1,0
55632920215,1,1
55632921490,1,1
55632921656,1,1
55632922095,1,0
55632923917,1,0
55632924637,1,1
55632924954,1,1
55632925922,0,0
55632926066,0,0
55632926303,0,0
55632926732,1,0
55632926880,0,0
55632927326,1,0
55632928194,0,0
55632928475,0,0
55632929151,0,0
55632929926,1,0
55632930241,1,0
55632930555,1,1
55632931815,0,0
55632932074,1,0
55632934245,1,0
55632934504,1,1
55632939310,1,0
55632940682,1,0
55632941221,0,0
55632941647,0,0
55632942042,1,0
55632943685,0,0
55632943911,1,0
55632945791,0,0
55632946341,1,0
55632947025,1,0
55632948930,0,0
55632949582,1,0
55632949762,1,0
55632952991,1,0
55632958027,1,1
55632958704,1,0
55632958715,0,0
55632960831,1,0
55632962066,1,0
55632963575,0,0
55632963676,0,0
55632963755,0,0
55632964417,1,0
55632965771,1,0
55632965847,1,0
55632965984,1,0
55632969573,0,0
55632970302,1,0
55632973600,0,0
55632973677,1,0
55632974050,1,1
55632974522,0,0
55632976120,1,0
55632976153,1,0
55632976571,0,0
55632977367,1,0
55632979202,1,0
55632980574,0,0
55632980606,1,0
55632982936,0,0
55632982983,1,1
55632983331,1,1
55632988167,1,0
55632993567,1,0
55632997833,1,0
55633002417,1,0
55633009902,1,0
55633010193,1,0
55633013037,0,0
55633014456,1,1
55633015976,1,0
55633016540,0,0
55633017992,0,0
55633018203,1,0
55633020150,0,0
55633021331,1,1
